pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOXPLORER_Fatty_Acid_Degradation___Beta_oxidation,Fatty Acid Degradation beta Oxidation,MitoXplorer,-1.29972712,0.123041441,0.370456818,30,Hadh/Acadm/Acat2/Acads/Aldh3a2/Aldh1b1/Acad10/Hadhb/Acaa2/Acsl3/Eci2/Acad9,KO_heat,Down
MITOXPLORER_Mitochondrial_Carrier,Mitochondrial Carrier,MitoXplorer,-1.27157769,0.128854545,0.370456818,39,Slc25a29/Ucp2/Slc25a42/Slc25a3/Slc25a53/Slc27a1/Slc25a16/Slc25a40/Slc25a38/Slc25a45/Slc44a1,KO_heat,Down
MITOPATHWAYS_Protein_import_sorting_and_homeostasis,Protein Import Sorting and Homeostasis,MitoPathways,1.20729757,0.13233891,0.412586015,82,Hspe1/Dnaja3/Chchd4/Hspd1/Timm17a/Tomm5/Dnajc15/Grpel2/Htra2/Pmpca/Dnajc11/Atad1/Dnlz/Timm10/Lap3/Timm9/Yme1l1/Tomm34/Timm8b/Timm17b/Afg3l2/Lonp1/Stoml2/Timm50/Clpb,KO_heat,Up
MITOXPLORER_Metabolism_of_Vitamins___Co_Factors,Metabolism of Vitamins Co Factors,MitoXplorer,-1.24931711,0.188428695,0.427348453,15,Rdh13/Mmaa/Naxd/Coasy/Akr1b10/Dhrs4/Nmnat3/Mmab/Pank2,KO_heat,Down
MITOXPLORER_Transmembrane_Transport,Transmembrane Transport,MitoXplorer,-1.22127635,0.202588371,0.427348453,19,Fam210b/Vdac2/Abcb7/Sfxn2/Sfxn5/Mrs2/Abcb10/Sfxn3,KO_heat,Down
MITOXPLORER_ROS_Defense,ROS Defense,MitoXplorer,-1.17747257,0.224609767,0.427348453,31,Romo1/Cat/Sod1/Msrb2/Mpv17l/Mpv17/Glrx2/Oxr1/Msra/Gclc,KO_heat,Down
MITOXPLORER_Replication___Transcription,Replication Transcription,MitoXplorer,-1.16019584,0.219129245,0.427348453,50,Pif1/Mterf1b/Exog/Cmpk2/Poldip2/Dguok/Phb/Nfe2l2/Ssbp1/Tk2/Polg2/Dna2,KO_heat,Down
MITOXPLORER_Amino_Acid_Metabolism,Amino Acid Metabolism,MitoXplorer,-1.12850798,0.241544778,0.427348453,67,Dbt/Ppm1k/Abat/Abhd10/Auh/Oxct1/Hibadh/Hibch/Prodh/Oat/Bckdk/Gstz1/Bckdhb/Bcat2/Qdpr/Mmut/Aldh18a1/Suox/Fahd2a/Mccc2/Abhd16a/Mccc1/Ivd/Ass1/Glul/Aldh6a1/Bckdha/Gcsh/Acat1,KO_heat,Down
MITOPATHWAYS_Metabolism.Metals_and_cofactors.Fe-S-containing_proteins,Metabolism Metals and Cofactors Fe-S-Containing Proteins,MitoPathways,-1.25972534,0.150128629,0.442045408,30,Etfdh/Nubpl/Nfu1/Glrx5/Sdhb/Bola3/Ndufs1/Abat/Bola1/Iscu/Ndufv2/Ndufs8/Rsad1/Ndufs2/Glrx2/Fech/Lias/Ndufv1/Dna2,KO_heat,Down
MITOXPLORER_Fatty_Acid_Biosynthesis___Elongation,Fatty Acid Biosynthesis Elongation,MitoXplorer,-1.15008848,0.276290506,0.45025291,17,Mcat/Echs1/Echdc2/Acsl5/Mecr/Cbr4/Acot2/Acsl6,KO_heat,Down
MITOXPLORER_Transcription__nuclear_,Transcription Nuclear,MitoXplorer,1.12260948,0.293643202,0.45025291,22,Foxo3/Hif1a/Pprc1/Creb1/Yap1/Gabpa/Sp1,KO_heat,Up
MITOXPLORER_Apoptosis,Apoptosis,MitoXplorer,1.07379814,0.322993977,0.464303842,52,Bcl2l1/Ghitm/Ctsb/Dynll1/Bcl2l2/Tspo/Htra2/Fam162a/Bik/Mapk3/Csnk2a1/Apaf1/Rps6kb1/Alkbh7,KO_heat,Up
TRANSPORTDB_F-ATPase,F-ATPase,TransportDB,-1.02927986,0.415069792,0.479419281,21,Atp6v1h/Atp6v1g2/Atp6v0a1/Tcirg1/Atp6v1d/Atp6v0d1,KO_heat,Down
TRANSPORTDB_DMT,DMT,TransportDB,-0.996682443,0.458844913,0.479419281,23,Slc35f2/Slc35b4/Slc35b1/Tmem241/Slc35a1/Slc35f5/Slc35b3/Slc35e2,KO_heat,Down
TRANSPORTDB_VIC,VIC,TransportDB,-0.983027236,0.479419281,0.479419281,44,Cacna1a/Scn3a/Kcnk6/Tpcn1/Kcnk10/Hcn1/Kcnh2/Tpcn2/Kcnh4/Kcnq5,KO_heat,Down
