pathway_id,pathway_name,database,nes_WT_heat,padj_WT_heat,nes_KO_heat,padj_KO_heat,nes_interaction,padj_interaction,sig_interaction,pattern,nes_temp_main,nes_geno_main
REACTOME_DENGUE_VIRUS_INFECTION,Dengue Virus Infection,Reactome,1.34773045,0.147742687,1.3228287,0.185136507,1.12775433,0.490904816,False,shared_heat,1.38598376,1.41653956
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,Detoxification of Reactive Oxygen Species,Reactome,-0.604916164,0.965355148,0.60058805,0.968349142,-0.518176989,0.992682163,False,shared_heat,0.599931873,-1.65143479
REACTOME_DEUBIQUITINATION,Deubiquitination,Reactome,-1.07480862,0.54084963,-1.13705873,0.458491663,1.41773352,0.144784067,False,shared_heat,-1.08071025,1.28386914
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,Developmental Cell Lineages,Reactome,1.53562095,0.120553761,1.58380653,0.0867888191,-1.08832986,0.596085128,False,shared_heat,1.51535406,1.15885217
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,Developmental Cell Lineages of the Exocrine Pancreas,Reactome,1.58160013,0.139163339,1.51637779,0.189104627,-0.777256895,0.93573716,False,shared_heat,1.4836834,1.07999446
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,Developmental Cell Lineages of the Integumentary System,Reactome,1.34265305,0.322822942,1.34879182,0.304655418,-1.16734463,0.5040134,False,shared_heat,1.32360593,1.10490648
REACTOME_DEVELOPMENTAL_LINEAGES_OF_THE_MAMMARY_GLAND,Developmental Lineages of the Mammary Gland,Reactome,1.38478763,0.312214082,1.3426695,0.347197633,-0.846121872,0.858113981,False,shared_heat,1.35139598,1.11623336
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,Developmental Lineage of Pancreatic Ductal Cells,Reactome,1.77183291,0.0559713629,1.69919468,0.0867888191,-0.720125937,0.956618789,False,shared_heat,1.65410037,1.20261397
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,Diseases Associated With Glycosaminoglycan Metabolism,Reactome,1.55756455,0.156117484,1.38941689,0.295216819,0.768083271,0.929877247,False,shared_heat,1.43143401,1.37975205
REACTOME_DISEASES_OF_DNA_REPAIR,Diseases of DNA Repair,Reactome,0.82165379,0.825119749,1.26368899,0.401823805,-1.79135422,0.0405221519,True,cGAS_dampened,1.06766812,1.84890228
REACTOME_DISEASES_OF_GLYCOSYLATION,Diseases of Glycosylation,Reactome,1.93059388,0.00768830231,1.77334125,0.0303155921,0.862434652,0.860051677,False,shared_heat,1.82661854,1.21043216
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,Diseases of Immune System,Reactome,1.04855625,0.618422187,0.948918598,0.680777347,0.894427091,0.817396751,False,shared_heat,0.96814605,0.948638688
REACTOME_DISEASES_OF_METABOLISM,Diseases of Metabolism,Reactome,1.38568339,0.163094601,1.20273493,0.382190286,0.982198257,0.738108453,False,shared_heat,1.26821583,-0.930296848
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,Diseases of Mitotic Cell Cycle,Reactome,1.3831631,0.30766593,1.2875356,0.388968721,0.818527531,0.886376591,False,shared_heat,1.27814456,1.04155552
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,Diseases of Programmed Cell Death,Reactome,0.906707943,0.732808345,1.09655561,0.527357498,-1.38354248,0.255002741,False,shared_heat,1.01669536,-1.15314354
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers,Reactome,1.27211656,0.163094601,-1.11146287,0.448486418,1.5486639,0.0143234011,True,sign_reversal,1.16272283,1.13225469
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,Disorders of Transmembrane Transporters,Reactome,-1.09675165,0.536336046,-1.14839881,0.461621748,1.07865673,0.609936907,False,shared_heat,-1.12223623,1.10685989
REACTOME_DNA_DAMAGE_BYPASS,DNA Damage Bypass,Reactome,0.764480267,0.873411065,0.97286971,0.659314802,1.182299,0.497406832,False,shared_heat,0.858130306,1.87604638
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,DNA Damage Telomere Stress Induced Senescence,Reactome,-1.1247811,0.536336046,-1.08217544,0.557707569,-0.801601017,0.914954914,False,shared_heat,-1.05050257,-1.34975991
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,DNA Double Strand Break Repair,Reactome,1.04559096,0.589613544,1.28270137,0.295216819,-1.22920034,0.35727258,False,shared_heat,1.16834627,1.21276246
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,DNA Double Strand Break Response,Reactome,-1.00186484,0.642747599,-1.23944946,0.43669052,1.16337716,0.538033727,False,shared_heat,-1.14743285,0.721740957
REACTOME_DNA_REPAIR,DNA Repair,Reactome,-0.984534862,0.656572503,0.944974096,0.724876232,-1.36408703,0.14985678,False,shared_heat,-0.935794047,1.38270285
REACTOME_DNA_REPLICATION,DNA Replication,Reactome,-0.780313589,0.927931188,1.01775191,0.592247068,-1.50189154,0.0901013285,False,shared_heat,0.798390744,-0.852790155
REACTOME_DNA_REPLICATION_PRE_INITIATION,DNA Replication Pre Initiation,Reactome,-0.959007154,0.675274658,0.738286607,0.947460689,-1.44998178,0.154496092,False,shared_heat,-0.746615394,-1.0338486
REACTOME_DNA_STRAND_ELONGATION,DNA Strand Elongation,Reactome,1.16236625,0.484102478,1.87297493,0.0188070286,-2.04990597,0.00752770916,True,KO_only,1.64137185,1.02951772
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,Downregulation of Smad2 3 Smad4 Transcriptional Activity,Reactome,0.848740641,0.78336122,-0.884670096,0.74412521,0.936797563,0.778886025,False,shared_heat,-0.715263509,0.870176776
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,Downregulation of TGF-beta Receptor Signaling,Reactome,-1.09641144,0.565433016,-1.10579462,0.5454019,-0.744578802,0.941989147,False,shared_heat,-1.03702198,1.11494862
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,Downstream Signaling Events of B Cell Receptor BCR,Reactome,-1.01846774,0.627734619,-1.03500208,0.585447002,1.16951547,0.496155054,False,shared_heat,-1.03134071,0.706824682
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,Downstream Signal Transduction,Reactome,-1.13057094,0.536336046,-1.16481213,0.492064001,1.09005852,0.62631312,False,shared_heat,-1.14807608,0.70674556
REACTOME_DOWNSTREAM_TCR_SIGNALING,Downstream TCR Signaling,Reactome,-1.16001608,0.470559621,-1.11410697,0.504584325,0.903767247,0.827910058,False,shared_heat,-1.16147603,-1.57973611
REACTOME_DRUG_ADME,Drug Adme,Reactome,-0.962459274,0.66909504,-1.24871916,0.41195563,1.30038535,0.35727258,False,shared_heat,-0.998755318,0.88079054
REACTOME_DUAL_INCISION_IN_GG_NER,Dual Incision in Gg Ner,Reactome,-0.802607909,0.844486705,1.0208197,0.598595426,-1.92783952,0.0156397322,True,sign_reversal,0.673414278,-0.73171365
REACTOME_DUAL_INCISION_IN_TC_NER,Dual Incision in Tc Ner,Reactome,-0.727248809,0.931440675,0.997640189,0.627933078,-1.85868789,0.0195740409,True,sign_reversal,0.826778893,-0.934764198
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,E3 Ubiquitin Ligases Ubiquitinate Target Proteins,Reactome,0.788643663,0.842255439,0.794581918,0.823266341,0.743748361,0.941989147,False,shared_heat,0.793991074,-0.956599785
REACTOME_ECM_PROTEOGLYCANS,ECM Proteoglycans,Reactome,1.44736585,0.207850822,1.62454885,0.0949674219,-1.20394487,0.466448723,False,shared_heat,1.52443243,1.56465576
REACTOME_ELASTIC_FIBRE_FORMATION,Elastic Fibre Formation,Reactome,1.77821859,0.0499719682,1.80077742,0.0408822764,1.19600141,0.497406832,False,shared_heat,1.75268827,1.59463246
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,Ephb Mediated Forward Signaling,Reactome,1.0957416,0.551705653,0.969316823,0.659314802,1.28648563,0.39122247,False,shared_heat,0.969932853,-1.41650997
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,Eph Ephrin Mediated Repulsion of Cells,Reactome,0.998633841,0.642747599,-0.933495967,0.702937757,0.97590878,0.738108453,False,shared_heat,0.890636993,-0.664152807
REACTOME_EPH_EPHRIN_SIGNALING,Eph Ephrin Signaling,Reactome,1.09822539,0.536336046,-0.925196131,0.723796874,1.4003032,0.22670975,False,shared_heat,0.992230965,-0.993840983
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,Epigenetic Regulation by Wdr5 Containing Histone Modifying Complexes,Reactome,-0.836868886,0.825119749,-1.01491874,0.608836692,0.938864697,0.780518166,False,shared_heat,-0.880917763,1.04321494
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,Epigenetic Regulation of Gene Expression,Reactome,1.02348493,0.61998419,1.02063704,0.591431435,-1.02923972,0.664043415,False,shared_heat,0.985451747,0.808534782
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,Epigenetic Regulation of Gene Expression by Mll3 and Mll4 Complexes,Reactome,0.963155996,0.66909504,-0.939877209,0.699352625,1.00375712,0.710902295,False,shared_heat,0.86556571,0.933387008
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,ER to Golgi Anterograde Transport,Reactome,1.06605376,0.565433016,1.0646612,0.550804016,0.868660585,0.862756021,False,shared_heat,1.03934512,-0.748381945
REACTOME_ESR_MEDIATED_SIGNALING,Esr Mediated Signaling,Reactome,1.07775732,0.536610082,0.987094646,0.648331355,0.895817804,0.853870126,False,shared_heat,1.04016848,1.04497563
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,Estrogen Dependent Gene Expression,Reactome,-0.827941062,0.845525268,-0.89179675,0.763304995,-0.999401171,0.712248213,False,shared_heat,-0.868972429,-0.933582713
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,Estrogen Dependent Nuclear Events Downstream of Esr Membrane Signaling,Reactome,1.52053722,0.198852925,1.48488711,0.232434813,1.32928976,0.366240088,False,shared_heat,1.53586789,1.05057419
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,Eukaryotic Translation Elongation,Reactome,-0.641966783,0.957314209,-0.635089952,0.95902518,0.87023959,0.837492677,False,shared_heat,-0.680489647,-2.32237081
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,Eukaryotic Translation Initiation,Reactome,1.08638101,0.550504807,1.18052083,0.450818037,-1.09860774,0.593849659,False,shared_heat,1.190203,-2.03213336
REACTOME_EXTENSION_OF_TELOMERES,Extension of Telomeres,Reactome,0.729165424,0.904825652,1.47390922,0.21503403,-1.79770616,0.0395799124,True,cGAS_dampened,1.10084198,-0.56488951
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,Extracellular Matrix Organization,Reactome,1.83115946,0.00105218956,1.86783356,0.00119268959,0.957122183,0.780518166,False,shared_heat,1.82874536,1.24077192
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,Extra Nuclear Estrogen Signaling,Reactome,1.28703127,0.336989277,1.22679382,0.41195563,1.1181881,0.570642829,False,shared_heat,1.26408223,0.964508243
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,Factors Involved in Megakaryocyte Development and Platelet Production,Reactome,-0.999289892,0.642747599,-0.9552177,0.689937109,0.683906747,0.992682163,False,shared_heat,-0.973031562,1.1986753
REACTOME_FATTY_ACID_METABOLISM,Fatty Acid Metabolism,Reactome,-1.46636901,0.120553761,-1.53619743,0.082112027,0.708383717,0.992682163,False,shared_heat,-1.51733987,-1.27912718
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,Fatty Acyl CoA Biosynthesis,Reactome,-1.50628697,0.208069536,-1.55241826,0.185561203,1.15215878,0.563696453,False,shared_heat,-1.50089942,0.92474063
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,Fbxl7 Down Regulates Aurka During Mitotic Entry and in Early Mitosis,Reactome,-1.40129204,0.273914241,-1.29791232,0.379708126,0.606014054,0.992682163,False,shared_heat,-1.37484962,-1.28972754
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,Fceri Mediated MAPK Activation,Reactome,0.860662452,0.77117394,-0.844197965,0.777017645,1.46226301,0.236211058,False,shared_heat,-0.766244172,-0.753356843
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,Fceri Mediated NF Kb Activation,Reactome,-1.29167076,0.336989277,-1.23403696,0.41195563,0.824410073,0.908548291,False,shared_heat,-1.28896642,-0.984110691
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,Fcgamma Receptor Fcgr Dependent Phagocytosis,Reactome,0.960826686,0.673321219,-0.898248631,0.746117645,1.407127,0.228465575,False,shared_heat,0.962265363,-0.982858849
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,Fcgr3a Mediated IL-10 Synthesis,Reactome,-1.61098741,0.135843801,-1.54380292,0.189183831,0.837902928,0.858113981,False,shared_heat,-1.61423717,-1.40152134
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,Fc epsilon Receptor Fceri Signaling,Reactome,-1.08965592,0.536336046,-1.13087401,0.475959996,1.34299788,0.25123644,False,shared_heat,-1.10752433,-0.886531148
REACTOME_FGFR2_ALTERNATIVE_SPLICING,Fgfr2 Alternative Splicing,Reactome,-1.17734602,0.498600533,-1.06262967,0.575937769,-1.36243548,0.342038036,False,shared_heat,-1.19447071,-1.48949254
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,Fgfr2 Mutant Receptor Activation,Reactome,-1.00527688,0.642747599,-0.901592825,0.724876232,-1.30184221,0.39122247,False,shared_heat,-1.03337393,-1.55211881
REACTOME_FLT3_SIGNALING,Flt3 Signaling,Reactome,-0.905604853,0.727308071,-1.19157495,0.461621748,1.46244393,0.227934267,False,shared_heat,-1.06246373,-0.909619377
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,Formation of ATP by Chemiosmotic Coupling,Reactome,-1.43711565,0.273914241,-1.30249421,0.400874403,-0.749836464,0.941989147,False,shared_heat,-1.43490608,-1.88843242
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,Formation of Fibrin Clot Clotting Cascade,Reactome,1.52846954,0.197019231,1.29159581,0.408659902,1.31637087,0.380718206,False,shared_heat,1.42626912,-1.61679476
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,Formation of Incision Complex in Gg Ner,Reactome,-1.48714821,0.192501187,-1.24418804,0.415750448,-1.81200164,0.0361632583,True,cGAS_amplified,-1.31205112,-0.952204553
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,Formation of Paraxial Mesoderm,Reactome,-1.24268856,0.407654058,-1.22632676,0.425425704,-0.570008228,0.992682163,False,shared_heat,-1.23114939,-0.805070309
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,Formation of RNA Pol II Elongation Complex,Reactome,-1.01481309,0.632432836,-0.801685984,0.837849095,-1.62963974,0.0910338234,False,shared_heat,-0.96292815,-1.49361039
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,Formation of Tc Ner Pre Incision Complex,Reactome,-0.955012652,0.673321219,-0.840028383,0.787969816,-1.43256893,0.239990911,False,shared_heat,-0.914148622,-1.21331549
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,Formation of the beta Catenin Tcf Transactivating Complex,Reactome,-0.853585781,0.775745467,-0.948276921,0.682120687,0.779556835,0.920171218,False,shared_heat,-0.894156347,-1.29610621
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,Formation of the Early Elongation Complex,Reactome,-1.27070531,0.394957556,-0.86594678,0.768306466,-2.03671135,0.00972140758,True,cGAS_amplified,-1.1692297,-1.79900485
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,Foxo Mediated Transcription,Reactome,1.24941137,0.388831675,1.36945684,0.268227395,-0.920799948,0.810706411,False,shared_heat,1.33321203,-1.17041009
REACTOME_G0_AND_EARLY_G1,G0 and Early G1,Reactome,1.07014096,0.589613544,1.16652154,0.487378335,-0.932082875,0.779717158,False,shared_heat,1.15776679,0.936283754
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,G1 S DNA Damage Checkpoints,Reactome,0.895202571,0.758169037,0.798454599,0.86497134,-0.9220868,0.810706411,False,shared_heat,0.833058901,-0.934548764
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,G1 S Specific Transcription,Reactome,1.16711599,0.499657192,1.36070022,0.320789579,-0.933237641,0.779717158,False,shared_heat,1.27792979,0.831835683
REACTOME_G2_M_CHECKPOINTS,G2 M Checkpoints,Reactome,1.1295515,0.47436666,1.4670612,0.110342337,-1.47472793,0.113988584,False,shared_heat,1.29740538,0.872958823
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,G2 M DNA Damage Checkpoint,Reactome,1.53123,0.139101609,1.81063894,0.0244767018,-1.30109447,0.342038036,False,shared_heat,1.70073917,1.23205493
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,Gap Filling DNA Repair Synthesis and Ligation in Gg Ner,Reactome,1.04389641,0.618422187,1.65505427,0.108229245,-1.65452602,0.113988584,False,shared_heat,1.31173623,0.90590753
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,Gap Junction Trafficking and Regulation,Reactome,1.6122701,0.143285087,1.60377428,0.156982196,1.25722987,0.456487369,False,shared_heat,1.57123317,-1.1155983
REACTOME_GASTRULATION,Gastrulation,Reactome,-0.987501842,0.652595481,-0.965751641,0.675068477,0.648319677,0.992682163,False,shared_heat,-1.00163371,-0.841160983
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,Generation of Second Messenger Molecules,Reactome,-1.14002329,0.530349071,-1.2814882,0.41195563,1.5181892,0.201205215,False,shared_heat,-1.2253486,-1.92838863
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,Gene and Protein Expression by JAK STAT Signaling After Interleukin 12 Stimul...,Reactome,1.1470949,0.502504563,-0.831128057,0.802460919,1.19713629,0.496155054,False,shared_heat,0.902189507,-1.40024424
REACTOME_GENE_SILENCING_BY_RNA,Gene Silencing by RNA,Reactome,-0.848301343,0.793689968,-0.687355306,0.937567704,-1.50762685,0.180960225,False,shared_heat,-0.825220173,-1.24223859
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,Global Genome Nucleotide Excision Repair Gg Ner,Reactome,-1.02242381,0.619990694,0.932853753,0.708865892,-1.82170618,0.023150957,True,sign_reversal,-0.8603499,0.684360866
REACTOME_GLUCOSE_METABOLISM,Glucose Metabolism,Reactome,1.77414293,0.0364679438,1.6180702,0.0886260822,0.886308205,0.83497958,False,shared_heat,1.64640396,-0.61506004
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,Glycerophospholipid Biosynthesis,Reactome,1.00931705,0.638367022,0.929399227,0.70880481,0.905713154,0.820283276,False,shared_heat,0.903521186,-0.731160821
REACTOME_GLYCOGEN_METABOLISM,Glycogen Metabolism,Reactome,-1.04042945,0.61998419,-1.15366068,0.504584325,1.27079069,0.441188334,False,shared_heat,-1.1257056,0.665206253
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,Glycosaminoglycan Metabolism,Reactome,1.47732483,0.149981849,1.25011363,0.378435947,1.02605146,0.675037697,False,shared_heat,1.34312713,1.47170724
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,Golgi Associated Vesicle Biogenesis,Reactome,-1.11731305,0.54084963,-1.26576806,0.41195563,1.17079869,0.526557036,False,shared_heat,-1.16738407,-0.872842369
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,Golgi to ER Retrograde Transport,Reactome,1.26275561,0.336989277,1.04222145,0.575937769,0.827466645,0.917163946,False,shared_heat,1.17753841,0.903006227
REACTOME_GPCR_LIGAND_BINDING,GPCR Ligand Binding,Reactome,1.43784442,0.131014867,1.39077906,0.174826553,0.99915367,0.712493491,False,shared_heat,1.38962482,1.24431432
REACTOME_GPER1_SIGNALING,Gper1 Signaling,Reactome,-0.783336604,0.845525268,-1.09402328,0.548679133,1.16041594,0.538033727,False,shared_heat,-0.9300172,-1.249603
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,Gpvi Mediated Activation Cascade,Reactome,-0.993902212,0.646248721,-1.05332111,0.577970128,1.0402602,0.664376271,False,shared_heat,-1.01836014,-1.28083597
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,Growth Hormone Receptor Signaling,Reactome,-1.10575977,0.554082195,-1.18550687,0.478083313,1.37284441,0.342038036,False,shared_heat,-1.12999173,0.739243902
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,Gsk3b Mediated Proteasomal Degradation of Pd L1 CD-274,Reactome,-1.37689699,0.288842691,-1.27594258,0.388968721,-0.589867217,0.992682163,False,shared_heat,-1.33865075,-0.893983771
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,G alpha 12 13 Signalling Events,Reactome,-1.23149039,0.421551166,-1.36556333,0.295216819,1.07495782,0.631160882,False,shared_heat,-1.30896238,1.25005057
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,G alpha I Signalling Events,Reactome,1.11490828,0.492171874,0.96706522,0.678658166,1.50504422,0.100651687,False,shared_heat,1.02563945,1.12958662
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,G alpha Q Signalling Events,Reactome,0.967690818,0.66754614,-1.05490065,0.56763672,1.25371938,0.366402147,False,shared_heat,-0.940991815,1.30504482
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,G alpha S Signalling Events,Reactome,1.18043271,0.465208376,1.17186053,0.461606063,1.09276226,0.604806084,False,shared_heat,1.18622359,-0.924953772
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,G alpha Z Signalling Events,Reactome,-1.12491572,0.539842238,-1.20261408,0.461621748,0.570129058,0.992682163,False,shared_heat,-1.14141658,1.08575413
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,G Protein beta gamma Signalling,Reactome,-0.898920184,0.72519008,-0.957747028,0.675068477,1.04695781,0.664376271,False,shared_heat,-0.933933727,-1.03089012
REACTOME_G_PROTEIN_MEDIATED_EVENTS,G Protein Mediated Events,Reactome,-0.765337495,0.865862813,-0.912780928,0.723796874,1.25365599,0.436599031,False,shared_heat,-0.808627942,0.866772409
REACTOME_HATS_ACETYLATE_HISTONES,Hats Acetylate Histones,Reactome,0.671954792,0.927978188,-0.634548271,0.949365393,1.13565623,0.583978813,False,shared_heat,-0.562366191,0.904149436
REACTOME_HCMV_EARLY_EVENTS,Hcmv Early Events,Reactome,1.7121595,0.065874616,1.460485,0.21543796,1.3286471,0.342038036,False,shared_heat,1.60463633,1.16774812
REACTOME_HCMV_INFECTION,Hcmv Infection,Reactome,1.56703412,0.12133006,1.33569343,0.298629382,1.52217795,0.151973033,False,shared_heat,1.47055597,0.906582846
REACTOME_HCMV_LATE_EVENTS,Hcmv Late Events,Reactome,1.36252671,0.322822942,1.17255455,0.48019419,1.58517841,0.151488568,False,shared_heat,1.29920273,-0.834108582
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,Hdr Through Homologous Recombination Hrr,Reactome,1.31194737,0.322822942,1.71132452,0.047948172,-1.52182401,0.145735188,False,shared_heat,1.55294988,1.44335365
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,Hdr Through Single Strand Annealing Ssa,Reactome,1.06437517,0.589613544,1.31988533,0.352734716,-1.45749873,0.223598171,False,shared_heat,1.25500737,1.69610333
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,Hedgehog Ligand Biogenesis,Reactome,-1.27646166,0.394957556,-1.18854038,0.461621748,-0.762439895,0.941989147,False,shared_heat,-1.23132784,-1.23340323
REACTOME_HEDGEHOG_OFF_STATE,Hedgehog Off State,Reactome,-1.65566377,0.0701156454,-1.51100042,0.151231375,-0.773312318,0.953754694,False,shared_heat,-1.59632793,-1.03890488
REACTOME_HEDGEHOG_ON_STATE,Hedgehog On State,Reactome,-1.52567691,0.144899454,-1.46953436,0.190914118,0.733846141,0.966692479,False,shared_heat,-1.50586607,-0.911492229
REACTOME_HEME_SIGNALING,Heme Signaling,Reactome,1.35681277,0.336989277,1.30001739,0.406570122,1.30673894,0.39331066,False,shared_heat,1.36862975,2.01806131
REACTOME_HEMOSTASIS,Hemostasis,Reactome,1.70482591,0.000576309303,1.63476777,0.001721864,1.14006707,0.395085551,False,shared_heat,1.64687475,1.15294878
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,Heparan Sulfate Heparin Hs Gag Metabolism,Reactome,1.70397869,0.0892801107,1.54610607,0.189104627,0.621733468,0.991050824,False,shared_heat,1.59978616,1.96745334
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,Hh Mutants Abrogate Ligand Secretion,Reactome,-1.56662771,0.144899454,-1.38383734,0.295216819,-0.853613885,0.858113981,False,shared_heat,-1.47277517,-1.33713616
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS,High Laminar Flow Shear Stress Activates Signaling by Piezo1 and Pecam1 Cdh5 ...,Reactome,-1.46598885,0.198852925,-1.45804478,0.21503403,0.882801148,0.83497958,False,shared_heat,-1.48714982,1.15786162
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,Hiv Elongation Arrest and Recovery,Reactome,-0.688733971,0.927978188,-0.612636483,0.966397222,-1.10632986,0.60104513,False,shared_heat,-0.613668781,-1.17952812
REACTOME_HIV_INFECTION,Hiv Infection,Reactome,-1.07663359,0.536336046,-1.09315028,0.501350348,-1.00116898,0.710902295,False,shared_heat,-1.05686822,-1.15214377
REACTOME_HIV_LIFE_CYCLE,Hiv Life Cycle,Reactome,0.992924259,0.646248721,1.01741657,0.595267154,-1.26277566,0.325564498,False,shared_heat,1.01588591,-0.916006456
REACTOME_HIV_TRANSCRIPTION_ELONGATION,Hiv Transcription Elongation,Reactome,-1.00385186,0.642747599,-0.695294709,0.937567704,-1.67841612,0.0725359242,False,shared_heat,-0.87187282,-1.57982157
REACTOME_HIV_TRANSCRIPTION_INITIATION,Hiv Transcription Initiation,Reactome,-1.12563119,0.534261257,-0.792331736,0.8353161,-1.79473635,0.0397112724,True,cGAS_amplified,-1.05863442,-1.18874696
