"gene_symbol","ensembl","logFC_WT_heat","adjP_WT_heat","logFC_KO_heat","adjP_KO_heat","logFC_Interaction","adjP_Interaction","cgas_dependent","in_stringent_gate","reverses_without_cgas","arm_class","interaction_rank"
"Itpa-ps1","ENSMUSG00000081476.1",0.0218111349,0.719300912,0.0653555959,0.22399848,-0.043544461,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itpk1","ENSMUSG00000057963.9",-0.0836906443,0.10252178,-0.175336655,0.0008104247,0.0916460106,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itpka","ENSMUSG00000027296.7",0.194718798,0.0751757595,0.22488386,0.0386786793,-0.0301650616,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itpkb","ENSMUSG00000038855.10",-0.0207835753,0.714681153,-0.0484401707,0.349239708,0.0276565954,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itpkc","ENSMUSG00000003752.9",0.408494001,7.31114744e-05,0.462631209,1.25813658e-05,-0.054137208,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itpr1","ENSMUSG00000030102.11",-0.0147567286,0.830605531,-0.0560793953,0.352473235,0.0413226667,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itpr2","ENSMUSG00000030287.15",-0.631603798,6.12058974e-12,-0.752892541,1.36218145e-13,0.121288742,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itpr3","ENSMUSG00000042644.9",-0.301007862,4.53382496e-06,-0.332714358,9.16542845e-07,0.0317064963,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itprid2","ENSMUSG00000027007.16",0.0823104739,0.16297906,0.0211741842,0.756735956,0.0611362896,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itprip","ENSMUSG00000117975.1",0.126841999,0.0641950662,0.0630407901,0.382163962,0.0638012087,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itpripl1","ENSMUSG00000074825.4",0.520135374,1.24442304e-07,0.532282688,7.89399615e-08,-0.012147314,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itpripl2","ENSMUSG00000095115.2",0.0946363912,0.426378097,0.0688990335,0.573425872,0.0257373577,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Itsn1","ENSMUSG00000022957.20",0.062950011,0.557505309,-0.0942457661,0.356602995,0.157195777,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Itsn2","ENSMUSG00000020640.10",0.118853124,0.00124332219,0.142874367,0.000156717822,-0.0240212423,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Ivd","ENSMUSG00000027332.11",-0.336677862,5.04120733e-06,-0.347651859,2.88371271e-06,0.0109739963,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Ivns1abp","ENSMUSG00000023150.14",-0.0392115112,0.341859392,-0.0639604669,0.103521011,0.0247489557,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Iws1","ENSMUSG00000024384.4",0.10791249,0.00443593148,0.121210199,0.00154186285,-0.0132977086,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Iyd","ENSMUSG00000019762.4",0.356344979,0.0228728731,0.419118516,0.00760648203,-0.0627735369,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Izumo1","ENSMUSG00000064158.6",0.078920838,0.578597231,0.244715494,0.0557848539,-0.165794656,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Izumo1r","ENSMUSG00000031933.17",0.528609253,3.99642134e-10,0.58157203,5.94344356e-11,-0.0529627768,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Izumo4","ENSMUSG00000055862.7",-0.576289785,3.8545529e-09,-0.563625938,5.17641889e-09,-0.0126638473,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jade1","ENSMUSG00000025764.14",0.109977912,0.0252249732,0.083787042,0.0883055563,0.0261908701,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jade2","ENSMUSG00000020387.15",0.587241097,9.55329225e-10,0.524049021,6.31977648e-09,0.0631920757,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jade3","ENSMUSG00000037315.15",0.294761021,8.8294737e-07,0.335402097,8.90183468e-08,-0.0406410755,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jag1","ENSMUSG00000027276.7",0.733102322,3.50511203e-05,0.785082147,1.27100427e-05,-0.0519798249,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jag2","ENSMUSG00000002799.6",0.299054292,0.057119348,0.382695686,0.0153036577,-0.0836413938,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jagn1","ENSMUSG00000051256.10",0.206752835,0.000144249371,0.179214631,0.000707965959,0.0275382039,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jak1","ENSMUSG00000028530.14",-0.217815047,3.31273529e-08,-0.18938845,3.57408755e-07,-0.0284265973,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jak2","ENSMUSG00000024789.13",0.551406458,2.31035958e-12,0.546795686,2.312464e-12,0.00461077182,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jak3","ENSMUSG00000031805.17",0.000169823801,1,0.0126530996,0.800727515,-0.0124832758,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jakmip1","ENSMUSG00000063646.18",-0.679661181,3.15200116e-06,-0.72068214,1.1674281e-06,0.041020959,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jam2","ENSMUSG00000053062.16",0.799540527,4.50699484e-07,0.621123393,2.09524364e-05,0.178417134,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jam3","ENSMUSG00000031990.15",-0.111679671,0.557109115,0.141751202,0.442578271,-0.253430873,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jaml","ENSMUSG00000048534.7",-0.145834913,0.132090299,-0.113827935,0.245270757,-0.0320069784,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jarid2","ENSMUSG00000038518.15",-0.152076962,0.00205755616,-0.143219462,0.00337294869,-0.00885750048,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jazf1","ENSMUSG00000063568.11",0.427763204,1.88711384e-05,0.417811936,2.4751558e-05,0.00995126726,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jcad","ENSMUSG00000033960.6",0.721444754,2.31857029e-13,0.697732441,3.89396103e-13,0.0237123134,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jchain","ENSMUSG00000067149.6",0.0973520178,0.60965901,0.0955392734,0.616519255,0.00181274437,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jdp2","ENSMUSG00000034271.16",0.33570704,0.00885730072,0.0281128601,0.86125887,0.30759418,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jkamp","ENSMUSG00000005078.16",0.00903929085,0.925198704,-0.0141643043,0.883568904,0.0232035952,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Jmjd1c","ENSMUSG00000037876.17",-0.120011945,0.00286352594,-0.0944855435,0.0167831323,-0.0255264012,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jmjd4","ENSMUSG00000036819.14",0.274997977,1.63572519e-05,0.355643535,2.62431336e-07,-0.0806455579,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jmjd6","ENSMUSG00000056962.11",0.500359108,1.29597094e-06,0.563919545,2.04591243e-07,-0.0635604376,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jmjd7","ENSMUSG00000098789.7",-0.0899110159,0.591319017,0.0192209343,0.920818259,-0.10913195,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jmjd8","ENSMUSG00000025736.15",-0.00312538001,0.974570832,0.143001287,0.0378932123,-0.146126667,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jmy","ENSMUSG00000021690.10",-0.240964056,0.000238908353,-0.227100873,0.000454650482,-0.0138631833,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Josd1","ENSMUSG00000022426.6",0.113799131,0.00193866892,0.11354006,0.00191839138,0.000259070789,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Josd2","ENSMUSG00000038695.13",0.199005937,0.00150386425,0.141105897,0.0207161178,0.0579000399,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jph3","ENSMUSG00000025318.13",-0.0309346203,0.869547428,0.304772796,0.0462653594,-0.335707416,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jph4","ENSMUSG00000022208.12",0.158015042,0.204840798,0.24427582,0.0435576733,-0.0862607779,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jpt1","ENSMUSG00000020737.12",-0.197941954,1.07563503e-06,-0.177246233,5.67671553e-06,-0.0206957204,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jpt2","ENSMUSG00000024165.9",0.0324452567,0.522804833,0.0829627891,0.0734324414,-0.0505175324,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jpx","ENSMUSG00000097571.9",-0.327159351,0.000688513397,-0.341753398,0.000414141372,0.0145940472,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jrk","ENSMUSG00000046380.3",0.342800675,0.000124055071,0.263387482,0.00206796706,0.0794131925,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jrkl","ENSMUSG00000079083.3",-0.0338164955,0.704180511,0.00848348722,0.932997819,-0.0422999827,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jsrp1","ENSMUSG00000020216.13",-0.0493979469,0.769061396,-0.259489976,0.0684941233,0.210092029,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jtb","ENSMUSG00000027937.15",-0.122708791,0.0270386277,-0.162246312,0.00379585742,0.0395375217,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jun","ENSMUSG00000052684.4",-0.125217045,0.335908783,-0.0865287824,0.51700255,-0.0386882624,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Junb","ENSMUSG00000052837.7",0.606177581,0.00322949173,0.610387082,0.00297733338,-0.00420950126,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jund","ENSMUSG00000071076.6",0.364487846,8.72395439e-09,0.303442321,2.12092974e-07,0.0610455254,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Junos","ENSMUSG00000087366.7",-0.0527334937,0.745714444,0.10074732,0.503014599,-0.153480813,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Jup","ENSMUSG00000001552.14",0.234693357,0.0821875816,0.0681105438,0.64505403,0.166582814,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kalrn","ENSMUSG00000061751.16",0.0760579508,0.600208908,-0.0608180463,0.682501305,0.136875997,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Kank2","ENSMUSG00000032194.9",-0.481255659,0.000442653452,-0.416190872,0.00189519223,-0.0650647866,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kank3","ENSMUSG00000042099.16",-0.0870956435,0.360009062,-0.0890847804,0.345215893,0.00198913687,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kansl1","ENSMUSG00000018412.16",-0.140615016,0.000731894143,-0.154736972,0.000243339929,0.014121956,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kansl1l","ENSMUSG00000026004.15",-0.420631134,4.15223214e-07,-0.391654829,1.26220828e-06,-0.028976305,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kansl2","ENSMUSG00000022992.17",0.0659468274,0.253108173,0.0705969856,0.214937768,-0.00465015816,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kansl2-ps","ENSMUSG00000097530.1",0.138863647,0.00771544013,0.0925081813,0.0736854587,0.0463554657,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kansl3","ENSMUSG00000010453.12",-0.0201292058,0.611997766,-0.0797622935,0.0239417736,0.0596330877,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kantr","ENSMUSG00000087403.9",-0.156609881,0.148002714,-0.0586088994,0.624458812,-0.0980009814,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kars","ENSMUSG00000031948.14",-0.0592053524,0.132980762,0.00969959878,0.841326918,-0.0689049511,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kat14","ENSMUSG00000027425.18",-0.166217861,0.000205447608,-0.180687605,6.99063707e-05,0.0144697441,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kat2a","ENSMUSG00000020918.14",-0.0664165382,0.140300699,-0.077270069,0.082001183,0.0108535308,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kat2b","ENSMUSG00000000708.14",-0.367921246,5.17411087e-08,-0.39997429,1.02577315e-08,0.0320530438,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kat2b-ps","ENSMUSG00000053208.10",-0.140058313,0.23544103,-0.20287349,0.0758890192,0.0628151762,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kat5","ENSMUSG00000024926.10",-0.10270632,0.0239276993,-0.108047516,0.0172598687,0.00534119642,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kat6a","ENSMUSG00000031540.14",0.0278718092,0.526648066,0.0144661858,0.760216853,0.0134056235,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kat6b","ENSMUSG00000021767.19",-0.146809381,0.0107635,-0.167007579,0.00390500788,0.0201981974,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kat7","ENSMUSG00000038909.16",-0.0326628639,0.437452527,-0.0785979622,0.0443505447,0.0459350983,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kat8","ENSMUSG00000030801.10",-0.0903764354,0.128636168,0.0175058635,0.805846624,-0.107882299,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Katna1","ENSMUSG00000019794.13",-0.0270299665,0.587382623,-0.0701296793,0.119458806,0.0430997128,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Katnal1","ENSMUSG00000041298.15",0.00427947837,0.978550686,-0.00103503048,0.997041413,0.00531450885,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Katnal2","ENSMUSG00000025420.13",0.510356147,0.0011863953,0.446015854,0.00390696953,0.0643402937,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Katnb1","ENSMUSG00000031787.8",-0.181457818,0.00304945775,-0.239763543,0.000162082113,0.0583057255,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Katnbl1","ENSMUSG00000027132.3",0.156279025,0.0199304495,0.174903743,0.00927946186,-0.0186247185,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kazald1","ENSMUSG00000025213.11",-0.173869553,0.323270213,-0.0812824504,0.671131962,-0.0925871027,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kazn","ENSMUSG00000040606.13",0.00297737029,0.991157306,-0.00526944743,0.983282695,0.00824681772,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Kbtbd11","ENSMUSG00000055675.6",-0.410459877,7.89293659e-06,-0.317613744,0.000166073807,-0.0928461326,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kbtbd13","ENSMUSG00000054978.3",0.0639835488,0.742427263,0.108100276,0.55403713,-0.0441167267,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kbtbd2","ENSMUSG00000059486.11",0.0321333856,0.60460097,0.0291185956,0.641316261,0.00301479001,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kbtbd3","ENSMUSG00000025893.8",-0.26166454,0.0340381344,-0.345395942,0.00545608846,0.0837314019,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kbtbd4","ENSMUSG00000005505.12",0.216112447,0.0158715919,0.19578137,0.0281896928,0.0203310777,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kbtbd6","ENSMUSG00000075502.2",0.182500894,0.140412523,0.323225962,0.00830291605,-0.140725068,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kbtbd7","ENSMUSG00000043881.9",-0.0483934626,0.620787501,-0.114046379,0.198931407,0.0656529169,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kbtbd8","ENSMUSG00000030031.14",0.0830955051,0.27965729,0.267785926,0.000475219736,-0.184690421,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcmf1","ENSMUSG00000055239.10",0.214007067,1.12877912e-05,0.176051172,0.000147820928,0.037955895,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcna2","ENSMUSG00000040724.5",-0.0341504451,0.746542516,0.0121789904,0.916150189,-0.0463294355,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcna3","ENSMUSG00000047959.4",0.0357310279,0.829867504,0.195046885,0.16388446,-0.159315857,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcna4","ENSMUSG00000042604.5",0.0146740754,0.88311439,0,1,0.0146740754,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnab1","ENSMUSG00000027827.17",0.384289219,0.0121566584,0.375994574,0.0138317409,0.00829464506,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnab2","ENSMUSG00000028931.12",-0.00939475152,0.830998855,-0.0532659204,0.150228689,0.0438711689,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnab3","ENSMUSG00000018470.8",0.126857307,0.415490674,0.176184686,0.237526233,-0.0493273787,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnb1","ENSMUSG00000050556.9",0.0315820559,0.839590731,-0.145441179,0.276309568,0.177023235,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Kcnc3","ENSMUSG00000062785.14",0.00610793147,0.9835523,-0.261415429,0.181789417,0.26752336,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Kcnd1","ENSMUSG00000009731.4",0.396904549,0.00849281578,0.266855677,0.0749224288,0.130048872,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnd3","ENSMUSG00000040896.16",-0.0517057585,0.599700372,0.0206174439,0.851747395,-0.0723232024,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnf1","ENSMUSG00000051726.6",0.205487619,0.169843524,0.147433658,0.33659952,0.058053961,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnh2","ENSMUSG00000038319.14",-0.508642292,2.03446604e-06,-0.600769479,1.14966721e-07,0.0921271865,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnh3","ENSMUSG00000037579.7",0.0176813415,0.921362135,0.308281859,0.029362549,-0.290600517,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnh4","ENSMUSG00000035355.15",-0.868354108,9.16858172e-09,-0.846561188,1.30756672e-08,-0.0217929204,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnh5","ENSMUSG00000034402.3",-0.19344402,0.190606427,-0.181964722,0.217236419,-0.0114792977,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnh6","ENSMUSG00000001901.15",-0.00957086442,0.964370768,0.0384394077,0.844752006,-0.0480102722,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnh7","ENSMUSG00000059742.10",0.00712279057,0.960372062,-0.0197777934,0.88394047,0.026900584,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Kcnip2","ENSMUSG00000025221.16",-0.808275185,9.35846381e-10,-0.773593335,1.97834343e-09,-0.0346818503,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnip3","ENSMUSG00000079056.12",-1.2688678,4.27408614e-10,-1.26538585,4.16390912e-10,-0.00348195261,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnip4","ENSMUSG00000029088.16",-0.370758951,0.0570154769,-0.37760718,0.0515226503,0.00684822957,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnj10","ENSMUSG00000044708.5",0.161718912,0.263092367,0.0358536744,0.835242722,0.125865238,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnj14","ENSMUSG00000058743.6",0.170992034,0.262410819,0.211687614,0.154156096,-0.0406955797,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnj15","ENSMUSG00000062609.14",0.0761870901,0.69360162,0.140848794,0.434087803,-0.0646617036,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnj2","ENSMUSG00000041695.2",-0.0208084305,0.857784872,0.0709164742,0.48926125,-0.0917249047,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnj8","ENSMUSG00000030247.9",0.033569119,0.853473073,-0.144460214,0.356478931,0.178029333,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Kcnj9","ENSMUSG00000038026.12",0.352295232,0.0149871775,0.13368451,0.380736017,0.218610721,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnk10","ENSMUSG00000033854.10",-0.629890342,4.47775838e-05,-0.52876614,0.000373267276,-0.101124202,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnk12","ENSMUSG00000050138.8",0.101655018,0.565991996,-0.00836465717,0.970652129,0.110019675,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Kcnk4","ENSMUSG00000024957.9",-0.240831997,0.0274132999,-0.109403513,0.338143038,-0.131428484,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnk5","ENSMUSG00000023243.9",0.844817111,4.7024711e-13,0.77165962,2.43464502e-12,0.0731574909,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnk6","ENSMUSG00000046410.10",-0.334853252,1.15386964e-05,-0.200031261,0.0036594071,-0.134821991,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnk7","ENSMUSG00000024936.8",0.38634042,0.0156836758,0.21640293,0.181879809,0.16993749,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnmb1","ENSMUSG00000020155.2",0.188260556,0.305353533,0.061750249,0.766401603,0.126510307,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnmb4","ENSMUSG00000054934.10",-0.411172423,0.0077086544,-0.565850713,0.000386671559,0.154678291,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnmb4os2","ENSMUSG00000085837.8",-0.132929908,0.335088039,-0.0468698863,0.761854936,-0.0860600218,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnn1","ENSMUSG00000002908.17",0.234987429,0.0660859838,0.30406669,0.016912082,-0.0690792605,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnn4","ENSMUSG00000054342.8",0.354805039,5.54763826e-09,0.336883151,1.29572956e-08,0.017921888,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnq1ot1","ENSMUSG00000101609.2",0.105284092,0.0863098117,-0.0323175487,0.637790004,0.137601641,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Kcnq2","ENSMUSG00000016346.17",-0.0691188785,0.541999993,0.0134427085,0.919198781,-0.082561587,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnq4","ENSMUSG00000028631.7",0.214017898,0.0782509064,0.121035794,0.339284406,0.0929821038,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnq5","ENSMUSG00000028033.16",-0.459139249,6.67053167e-08,-0.506872812,1.00493152e-08,0.0477335626,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnrg","ENSMUSG00000046168.9",-0.148496379,0.312470415,0.174175781,0.225659011,-0.32267216,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcns1","ENSMUSG00000040164.3",-0.395818822,0.00567926726,-0.258823665,0.0675214412,-0.136995157,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kcnv1","ENSMUSG00000022342.6",0.0154219217,0.876872924,0,1,0.0154219217,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kctd1","ENSMUSG00000036225.15",0.102723932,0.319144492,-0.0932771861,0.368075645,0.196001118,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Kctd10","ENSMUSG00000001098.15",-0.131953906,0.00168799565,-0.107524057,0.00895708194,-0.0244298496,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kctd11","ENSMUSG00000046731.5",0.392469621,9.98035827e-06,0.516643951,1.07928976e-07,-0.12417433,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kctd12","ENSMUSG00000098557.1",-0.294909737,0.0116993503,-0.316145782,0.00690481977,0.0212360446,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Kctd12b","ENSMUSG00000041633.14",-0.850588547,6.02797567e-07,-1.00315919,3.05387452e-08,0.152570638,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
