"gene","ID","collection","p_matched","p.adjust","pvalue","fold_enrichment","enriched","n_sets_for_gene","weight_fractional","winner_id","is_winner","arm","variant"
"SDC1","KEGG_ECM_RECEPTOR_INTERACTION","KEGG",0.00299850074962519,0.046299736180353,0.00211188271182199,4.42210857592447,TRUE,5,0.2,"REACTOME_SIGNALING_BY_INTERLEUKINS",FALSE,"WT_heat_up","unpinned"
"SDC4","KEGG_ECM_RECEPTOR_INTERACTION","KEGG",0.00299850074962519,0.046299736180353,0.00211188271182199,4.42210857592447,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"SPP1","KEGG_ECM_RECEPTOR_INTERACTION","KEGG",0.00299850074962519,0.046299736180353,0.00211188271182199,4.42210857592447,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL20","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,4.70582222214684e-07,9.94888419058528e-10,14.2656472261735,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL22","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,4.70582222214684e-07,9.94888419058528e-10,14.2656472261735,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL3","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,4.70582222214684e-07,9.94888419058528e-10,14.2656472261735,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL4","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,4.70582222214684e-07,9.94888419058528e-10,14.2656472261735,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CD80","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,4.70582222214684e-07,9.94888419058528e-10,14.2656472261735,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"CSF2","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,4.70582222214684e-07,9.94888419058528e-10,14.2656472261735,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL1A","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,4.70582222214684e-07,9.94888419058528e-10,14.2656472261735,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL1RN","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,4.70582222214684e-07,9.94888419058528e-10,14.2656472261735,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"PTGS2","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,4.70582222214684e-07,9.94888419058528e-10,14.2656472261735,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"TIMP1","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,4.70582222214684e-07,9.94888419058528e-10,14.2656472261735,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CD70","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,3.43042154916469e-05,1.45049536962566e-07,16.0643592677346,TRUE,2,0.5,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"WT_heat_up","unpinned"
"FASLG","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,3.43042154916469e-05,1.45049536962566e-07,16.0643592677346,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"LTA","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,3.43042154916469e-05,1.45049536962566e-07,16.0643592677346,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"TNFRSF11B","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,3.43042154916469e-05,1.45049536962566e-07,16.0643592677346,TRUE,3,0.333333333333333,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"TNFSF11","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,3.43042154916469e-05,1.45049536962566e-07,16.0643592677346,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"TNFSF14","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,3.43042154916469e-05,1.45049536962566e-07,16.0643592677346,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"TNFSF9","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,3.43042154916469e-05,1.45049536962566e-07,16.0643592677346,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"EGR1","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000633300312942332,4.0167038875835e-06,10.2633406432749,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"EGR2","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000633300312942332,4.0167038875835e-06,10.2633406432749,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"EGR3","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000633300312942332,4.0167038875835e-06,10.2633406432749,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"F3","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000633300312942332,4.0167038875835e-06,10.2633406432749,TRUE,8,0.125,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"FOSL1","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000633300312942332,4.0167038875835e-06,10.2633406432749,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"NAB2","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000633300312942332,4.0167038875835e-06,10.2633406432749,TRUE,1,1,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",TRUE,"WT_heat_up","unpinned"
"SH3GL3","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000633300312942332,4.0167038875835e-06,10.2633406432749,TRUE,2,0.5,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",TRUE,"WT_heat_up","unpinned"
"ANXA2","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,6,0.166666666666667,"HALLMARK_HYPOXIA",FALSE,"WT_heat_up","unpinned"
"CCL20","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL22","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL3","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL4","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CD80","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"CDKN1A","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,7,0.142857142857143,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"CSF2","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"FASLG","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL17F","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL1A","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL1RN","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL2","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL23A","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL24","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,2,0.5,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL3","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,3,0.333333333333333,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL9","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"PTGS2","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"PTPN5","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,1,1,"REACTOME_SIGNALING_BY_INTERLEUKINS",TRUE,"WT_heat_up","unpinned"
"SDC1","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,5,0.2,"REACTOME_SIGNALING_BY_INTERLEUKINS",TRUE,"WT_heat_up","unpinned"
"TIMP1","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00167492156402095,1.77053019452532e-05,2.78502710923036,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"ADORA2A","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,5,0.2,"GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING",FALSE,"WT_heat_up","unpinned"
"ADORA2B","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,4,0.25,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"WT_heat_up","unpinned"
"AVPR1A","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,3,0.333333333333333,"GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING",FALSE,"WT_heat_up","unpinned"
"C3","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL20","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL22","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL3","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CCL4","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"GPR183","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"GRP","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,4,0.25,"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",TRUE,"WT_heat_up","unpinned"
"PTGER2","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,3,0.333333333333333,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"WT_heat_up","unpinned"
"S1PR3","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","Reactome",0.000499750124937531,0.00293817755096107,3.72707511749818e-05,4.06022267206478,TRUE,1,1,"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",TRUE,"WT_heat_up","unpinned"
"HAVCR1","REACTOME_ATTACHMENT_AND_ENTRY","Reactome",0.000499750124937531,0.00368009204166422,5.4462250088054e-05,17.594298245614,TRUE,2,0.5,"REACTOME_ATTACHMENT_AND_ENTRY",TRUE,"WT_heat_up","unpinned"
"HSPG2","REACTOME_ATTACHMENT_AND_ENTRY","Reactome",0.000499750124937531,0.00368009204166422,5.4462250088054e-05,17.594298245614,TRUE,3,0.333333333333333,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",FALSE,"WT_heat_up","unpinned"
"SDC1","REACTOME_ATTACHMENT_AND_ENTRY","Reactome",0.000499750124937531,0.00368009204166422,5.4462250088054e-05,17.594298245614,TRUE,5,0.2,"REACTOME_SIGNALING_BY_INTERLEUKINS",FALSE,"WT_heat_up","unpinned"
"SDC4","REACTOME_ATTACHMENT_AND_ENTRY","Reactome",0.000499750124937531,0.00368009204166422,5.4462250088054e-05,17.594298245614,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"AREG","REACTOME_EGFR_DOWNREGULATION","Reactome",0.000499750124937531,0.00651678120481952,0.000131732205742221,9.77461013645224,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"EGFR","REACTOME_EGFR_DOWNREGULATION","Reactome",0.000499750124937531,0.00651678120481952,0.000131732205742221,9.77461013645224,TRUE,4,0.25,"HALLMARK_HYPOXIA",FALSE,"WT_heat_up","unpinned"
"HBEGF","REACTOME_EGFR_DOWNREGULATION","Reactome",0.000499750124937531,0.00651678120481952,0.000131732205742221,9.77461013645224,TRUE,9,0.111111111111111,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"SH3GL3","REACTOME_EGFR_DOWNREGULATION","Reactome",0.000499750124937531,0.00651678120481952,0.000131732205742221,9.77461013645224,TRUE,2,0.5,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",FALSE,"WT_heat_up","unpinned"
"SPRY1","REACTOME_EGFR_DOWNREGULATION","Reactome",0.000499750124937531,0.00651678120481952,0.000131732205742221,9.77461013645224,TRUE,1,1,"REACTOME_EGFR_DOWNREGULATION",TRUE,"WT_heat_up","unpinned"
"CD40LG","REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY","Reactome",0.000499750124937531,0.00811560624308548,0.000188735028908965,13.1957236842105,TRUE,2,0.5,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"LTA","REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY","Reactome",0.000499750124937531,0.00811560624308548,0.000188735028908965,13.1957236842105,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"TNFSF11","REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY","Reactome",0.000499750124937531,0.00811560624308548,0.000188735028908965,13.1957236842105,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"TNFSF14","REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY","Reactome",0.000499750124937531,0.00811560624308548,0.000188735028908965,13.1957236842105,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"AREG","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.00827173193910849,0.000209853664417129,4.91003671970624,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CD80","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.00827173193910849,0.000209853664417129,4.91003671970624,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"CDKN1A","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.00827173193910849,0.000209853664417129,4.91003671970624,TRUE,7,0.142857142857143,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"EGFR","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.00827173193910849,0.000209853664417129,4.91003671970624,TRUE,4,0.25,"HALLMARK_HYPOXIA",FALSE,"WT_heat_up","unpinned"
"HBEGF","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.00827173193910849,0.000209853664417129,4.91003671970624,TRUE,9,0.111111111111111,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"NR4A1","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.00827173193910849,0.000209853664417129,4.91003671970624,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"PDGFB","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.00827173193910849,0.000209853664417129,4.91003671970624,TRUE,6,0.166666666666667,"GOBP_TAXIS",FALSE,"WT_heat_up","unpinned"
"PIK3AP1","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","Reactome",0.000499750124937531,0.00827173193910849,0.000209853664417129,4.91003671970624,TRUE,2,0.5,"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",TRUE,"WT_heat_up","unpinned"
"CCL22","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","Reactome",0.000499750124937531,0.0137636984033288,0.00041648167326386,4.44487534626039,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"CDKN1A","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","Reactome",0.000499750124937531,0.0137636984033288,0.00041648167326386,4.44487534626039,TRUE,7,0.142857142857143,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"FASLG","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","Reactome",0.000499750124937531,0.0137636984033288,0.00041648167326386,4.44487534626039,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL17F","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","Reactome",0.000499750124937531,0.0137636984033288,0.00041648167326386,4.44487534626039,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL1A","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","Reactome",0.000499750124937531,0.0137636984033288,0.00041648167326386,4.44487534626039,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"IL23A","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","Reactome",0.000499750124937531,0.0137636984033288,0.00041648167326386,4.44487534626039,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"PTGS2","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","Reactome",0.000499750124937531,0.0137636984033288,0.00041648167326386,4.44487534626039,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"WT_heat_up","unpinned"
"TIMP1","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","Reactome",0.000499750124937531,0.0137636984033288,0.00041648167326386,4.44487534626039,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"WT_heat_up","unpinned"
"ACTBL2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"ADCY4","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"ANKRD33B","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"ARHGEF25","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"ASB2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"B3GNT5","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"BCAM","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"C11orf86","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"C15orf48","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"C22orf15","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"CD53","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"CLDN4","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"CPM","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"CTH","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"CYSTM1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"DENND3","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"DMWD","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"DNAH7","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"DYNLT2B","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"EBF1","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
"EHD2","not claimed by any selected set","not claimed by any selected set",NA,NA,NA,NA,NA,0,1,"not claimed by any selected set",TRUE,"WT_heat_up","unpinned"
