database,n_overlap_before_alias,gene_set,n_unique_set_genes,n_matched,n_matched_via_alias,n_alias_flagged_for_review,n_alias_rejected_ambiguous,n_expression_filtered,n_below_detection,n_absent_from_reference,set_size_resolved,n_alias_collapsed,reference_vocabulary_available,alias_pairs_applied,alias_pairs_flagged,alias_pairs_rejected
GO_BP,319,GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,392,319,0,0,4,0,69,0,319,0,FALSE,->,->,Igf2->M6pr/Klk1b8->Klk8/Klk1b9->Klk9/Nkx3-1->Bax
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,6,3,0,0,0,0,3,0,3,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,24,GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,27,24,0,0,0,0,3,0,24,0,FALSE,->,->,->
GO_BP,10,GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
GO_BP,7,GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,8,7,0,0,0,0,1,0,7,0,FALSE,->,->,->
GO_BP,38,GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,39,38,0,0,0,0,1,0,38,0,FALSE,->,->,->
GO_BP,10,GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION,11,10,0,0,0,0,1,0,10,0,FALSE,->,->,->
GO_BP,7,GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR,7,7,0,0,0,0,0,0,7,0,FALSE,->,->,->
GO_BP,10,GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,12,GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,13,12,0,0,0,0,1,0,12,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_D_GLUCOSE_IMPORT,7,5,0,0,0,0,2,0,5,0,FALSE,->,->,->
GO_BP,9,GOBP_NEGATIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT,11,9,0,0,0,0,2,0,9,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_EATING_BEHAVIOR,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
GO_BP,24,GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,28,24,0,0,0,0,4,0,24,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_CALCIUM_ION_CONCENTRATION,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,12,GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,14,12,0,0,0,0,2,0,12,0,FALSE,->,->,->
GO_BP,14,GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,14,14,0,0,0,0,0,0,14,0,FALSE,->,->,->
GO_BP,17,GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,19,17,0,0,0,0,2,0,17,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,22,GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,26,22,0,0,0,0,4,0,22,0,FALSE,->,->,->
GO_BP,18,GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,23,18,0,0,0,0,5,0,18,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_EPINEPHRINE_SECRETION,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
GO_BP,10,GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,15,10,0,0,0,0,5,0,10,0,FALSE,->,->,->
GO_BP,21,GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,22,21,0,0,0,0,1,0,21,0,FALSE,->,->,->
GO_BP,8,GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,8,8,0,0,0,0,0,0,8,0,FALSE,->,->,->
GO_BP,44,GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,59,44,0,0,1,0,14,0,44,0,FALSE,->,->,Nkx3-1->Bax
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT,2,1,0,0,1,0,0,0,1,0,FALSE,->,->,Nkx3-1->Bax
GO_BP,13,GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,15,13,0,0,0,0,2,0,13,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_ERAD_PATHWAY,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,14,GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,15,14,0,0,0,0,1,0,14,0,FALSE,->,->,->
GO_BP,34,GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,36,34,0,0,0,0,2,0,34,0,FALSE,->,->,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,45,GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,55,45,0,0,0,0,10,0,45,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,6,4,0,0,0,0,2,0,4,0,FALSE,->,->,->
GO_BP,12,GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS,15,12,0,0,0,0,3,0,12,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,9,GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
GO_BP,52,GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,58,52,0,0,0,0,6,0,52,0,FALSE,->,->,->
GO_BP,15,GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,17,15,0,0,0,0,2,0,15,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_FAS_SIGNALING_PATHWAY,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,7,GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,10,7,0,0,0,0,3,0,7,0,FALSE,->,->,->
GO_BP,10,GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,15,10,0,0,0,0,5,0,10,0,FALSE,->,->,->
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_TRANSPORT,8,6,0,0,0,0,2,0,6,0,FALSE,->,->,->
GO_BP,26,GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,30,26,0,0,0,0,4,0,26,0,FALSE,->,->,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_PROLIFERATION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_FEEDING_BEHAVIOR,5,1,0,0,0,0,4,0,1,0,FALSE,->,->,->
GO_BP,14,GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS,14,14,0,0,0,0,0,0,14,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_FERTILIZATION,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_FIBRINOLYSIS,10,5,0,0,0,0,5,0,5,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,7,GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,8,7,0,0,0,0,1,0,7,0,FALSE,->,->,->
GO_BP,7,GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_MIGRATION,7,7,0,0,0,0,0,0,7,0,FALSE,->,->,->
GO_BP,13,GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,13,13,0,0,0,0,0,0,13,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_G0_TO_G1_TRANSITION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,430,GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,480,430,1,1,2,0,46,0,431,0,FALSE,Skp1->Skp1a,H2ac25->H2aw,Nkx3-1->Bax/Oas1g->Oas1b
GO_BP,61,GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,65,61,1,1,0,0,2,0,62,0,FALSE,Skp1->Skp1a,H2ac25->H2aw,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_VIA_CHROMOSOMAL_CPG_ISLAND_METHYLATION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_GENE_SILENCING_BY_REGULATORY_NCRNA,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,8,GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,11,8,0,0,0,0,3,0,8,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_MIGRATION,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,7,GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION,8,7,0,0,0,0,1,0,7,0,FALSE,->,->,->
GO_BP,14,GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS,18,14,0,0,0,0,4,0,14,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS,8,4,0,0,1,0,3,0,4,0,FALSE,->,->,Gck->Gk
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_BIOSYNTHETIC_PROCESS,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_GONADOTROPIN_SECRETION,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION,6,4,0,0,0,0,2,0,4,0,FALSE,->,->,->
GO_BP,80,GOBP_NEGATIVE_REGULATION_OF_GROWTH,97,80,0,0,0,0,17,0,80,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,18,GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,23,18,0,0,0,0,5,0,18,0,FALSE,->,->,->
GO_BP,0,GOBP_NEGATIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT,2,0,0,0,0,0,2,0,0,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_HEART_RATE,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,65,GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,72,65,0,0,0,0,7,0,65,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_HEPATOCYTE_APOPTOTIC_PROCESS,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_HETEROCHROMATIN_ORGANIZATION,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,8,GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING,8,8,0,0,0,0,0,0,8,0,FALSE,->,->,->
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,23,GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION,32,23,0,0,0,0,9,0,23,0,FALSE,->,->,->
GO_BP,7,GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,11,7,0,0,0,0,4,0,7,0,FALSE,->,->,->
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,9,GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,10,9,0,0,0,0,1,0,9,0,FALSE,->,->,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_HYPOXIA_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION_IN_THYMUS,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,56,GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,66,56,0,0,1,0,9,0,56,0,FALSE,->,->,Il4i1b->Il4i1
GO_BP,105,GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,119,105,1,0,2,0,11,0,106,0,FALSE,Ddx39a->Ddx39,->,Il4i1b->Il4i1/Oas1g->Oas1b
GO_BP,232,GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,266,232,1,0,2,0,31,0,233,0,FALSE,Ddx39a->Ddx39,->,Il4i1b->Il4i1/Oas1g->Oas1b
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,86,GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,100,86,0,0,1,0,13,0,86,0,FALSE,->,->,Krt1->Krt86
GO_BP,19,GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,21,19,0,0,0,0,2,0,19,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_WOUNDING,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,46,GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,53,46,1,0,1,0,5,0,47,0,FALSE,Ddx39a->Ddx39,->,Oas1g->Oas1b
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,5,3,0,0,1,0,1,0,3,0,FALSE,->,->,Nkx3-1->Bax
GO_BP,5,GOBP_NEGATIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,10,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,12,10,0,0,0,0,2,0,10,0,FALSE,->,->,->
GO_BP,9,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION,10,9,0,0,0,0,1,0,9,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,6,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION,8,6,0,0,0,0,2,0,6,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,12,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION,15,12,0,0,0,0,3,0,12,0,FALSE,->,->,->
GO_BP,16,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,19,16,0,0,0,0,3,0,16,0,FALSE,->,->,->
GO_BP,11,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,12,11,0,0,0,0,1,0,11,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,21,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,22,21,0,0,0,0,1,0,21,0,FALSE,->,->,->
GO_BP,8,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,9,8,0,0,0,0,1,0,8,0,FALSE,->,->,->
GO_BP,4,GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,7,4,0,0,0,0,3,0,4,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,14,GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,16,14,0,0,0,0,2,0,14,0,FALSE,->,->,->
GO_BP,273,GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,303,273,0,0,0,0,30,0,273,0,FALSE,->,->,->
GO_BP,15,GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,20,15,0,0,0,0,5,0,15,0,FALSE,->,->,->
GO_BP,19,GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,24,19,1,0,0,0,4,0,20,0,FALSE,Ddx39a->Ddx39,->,->
GO_BP,54,GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,63,54,0,0,0,0,9,0,54,0,FALSE,->,->,->
GO_BP,10,GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,12,10,0,0,0,0,2,0,10,0,FALSE,->,->,->
GO_BP,12,GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,15,12,0,0,0,0,3,0,12,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,11,GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE,12,11,0,0,0,0,1,0,11,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,3,GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_KIDNEY_DEVELOPMENT,2,1,0,0,0,0,1,0,1,0,FALSE,->,->,->
GO_BP,28,GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,32,28,0,0,0,0,4,0,28,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
GO_BP,1,GOBP_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
GO_BP,2,GOBP_NEGATIVE_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
