"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","arm","ontology","iea_variant","n_query_annotated","n_universe_annotated","term_size","fold_enrichment","simplify_kept","cluster_id","cluster_size","cluster_representative","k_null_matched_mean","k_null_matched_q95","p_matched","frac_matched_reaching_q","k_null_uniform_mean","p_uniform","frac_uniform_reaching_q"
"GO:1903708","positive regulation of hemopoiesis","9/188","176/11888",0.0511363636363636,3.23355899419729,3.78408039777486,0.00192482360820355,0.0245706249749957,0.019034908066853,"ADAM8/CALCA/CD80/CD83/EGR3/IL2/IL23A/TNFSF11/TNFSF9",9,"WT_heat_up","BP","with_iea",188,11888,176,3.23355899419729,FALSE,18,31,"positive regulation of cell development",7.7565,12,0.373313343328336,0.3665,2.6725,0.00249875062468766,0
"GO:0002673","regulation of acute inflammatory response","4/188","34/11888",0.117647058823529,7.43929912390488,4.76615017174279,0.001938568191399,0.0245706249749957,0.019034908066853,"ADAM8/C3/PTGS2/TNFSF11",4,"WT_heat_up","BP","with_iea",188,11888,34,7.43929912390488,FALSE,7,19,"response to wounding",1.289,3,0.0379810094952524,0.047554347826087,0.4605,0.00149925037481259,0
"GO:0030195","negative regulation of blood coagulation","4/188","34/11888",0.117647058823529,7.43929912390488,4.76615017174279,0.001938568191399,0.0245706249749957,0.019034908066853,"ANXA2/PDGFB/PLAUR/SERPINE1",4,"WT_heat_up","BP","with_iea",188,11888,34,7.43929912390488,FALSE,7,19,"response to wounding",1.04,3,0.0179910044977511,0.0255639097744361,0.476,0.00299850074962519,0
"GO:0001659","temperature homeostasis","8/188","143/11888",0.0559440559440559,3.53756881416456,3.8697371041057,0.00194842793832013,0.0245706249749957,0.019034908066853,"EGR1/GATM/IGF2BP2/IL1A/KDM6B/NPR3/PTGS2/TNFSF11",8,"WT_heat_up","BP","with_iea",188,11888,143,3.53756881416456,FALSE,17,13,"regulation of system process",4.722,8,0.101449275362319,0.0967254408060453,2.1555,0.00399800099950025,0
"GO:0030324","lung development","8/188","143/11888",0.0559440559440559,3.53756881416456,3.8697371041057,0.00194842793832013,0.0245706249749957,0.019034908066853,"ALDH1A2/ANXA2/FOSL2/ITGA3/SPRY1/STRA6/TP73/YAP1",8,"WT_heat_up","BP","with_iea",188,11888,143,3.53756881416456,FALSE,1,56,"blood vessel morphogenesis",5.213,9,0.141429285357321,0.139628327473631,2.096,0.000999500249875062,0
"GO:0007566","embryo implantation","5/188","57/11888",0.087719298245614,5.54684583799925,4.36173278193986,0.00201800433978509,0.0252588126842245,0.0195680483427409,"CALCA/HSPG2/PTGS2/SPP1/TIMP1",5,"WT_heat_up","BP","with_iea",188,11888,57,5.54684583799925,TRUE,27,2,"multi-organism reproductive process",1.829,4,0.0329835082458771,0.03708063566804,0.858,0.00149925037481259,0
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","5/188","57/11888",0.087719298245614,5.54684583799925,4.36173278193986,0.00201800433978509,0.0252588126842245,0.0195680483427409,"CSF2/HSPA1A/IL1A/IL2/INHBA",5,"WT_heat_up","BP","with_iea",188,11888,57,5.54684583799925,FALSE,6,29,"cytokine-mediated signaling pathway",2.204,5,0.0574712643678161,0.06087437742114,0.8285,0.00149925037481259,0
"GO:0048659","smooth muscle cell proliferation","7/188","113/11888",0.0619469026548673,3.91715307851629,3.94948172324833,0.0020860451085563,0.0258221092440227,0.0200044352169472,"CDKN1A/HBEGF/NOTCH3/NPPC/NR4A3/PAK1/PDGFB",7,"WT_heat_up","BP","with_iea",188,11888,113,3.91715307851629,FALSE,12,23,"leukocyte proliferation",4.9065,8,0.216391804097951,0.211953792064289,1.6965,0.00149925037481259,0
"GO:0071675","regulation of mononuclear cell migration","7/188","113/11888",0.0619469026548673,3.91715307851629,3.94948172324833,0.0020860451085563,0.0258221092440227,0.0200044352169472,"ADAM8/CCL20/CCL3/CCL4/CD200/SERPINE1/TNFSF14",7,"WT_heat_up","BP","with_iea",188,11888,113,3.91715307851629,FALSE,2,29,"positive regulation of cell migration",4.5255,8,0.159420289855072,0.154078549848943,1.74,0.00199900049975012,0
"GO:0051960","regulation of nervous system development","13/188","327/11888",0.0397553516819572,2.51389159997397,3.51878782056377,0.00208912625572958,0.0258221092440227,0.0200044352169472,"ANXA2/CRABP2/EGR2/LTA/PAK1/PLXNB2/SEMA4A/SPINT1/SPP1/TGM2/TP73/WNT3/YAP1",13,"WT_heat_up","BP","with_iea",188,11888,327,2.51389159997397,FALSE,1,56,"blood vessel morphogenesis",11.8945,17,0.395302348825587,0.3845,5.0455,0.00299850074962519,0.00050125313283208
"GO:0006887","exocytosis","12/188","288/11888",0.0416666666666667,2.63475177304965,3.55992781186254,0.00209368453329914,0.0258221092440227,0.0200044352169472,"ADORA2B/ANXA2/ANXA3/BICD1/CCL3/GRP/NR4A3/PAK1/PLEK/SDC1/SDC4/SYT15",12,"WT_heat_up","BP","with_iea",188,11888,288,2.63475177304965,TRUE,16,12,"positive regulation of secretion by cell",8.0075,12,0.104947526236882,0.100550275137569,4.3965,0.00349825087456272,0
"GO:0010837","regulation of keratinocyte proliferation","4/188","35/11888",0.114285714285714,7.22674772036474,4.67630980622574,0.00216198292708431,0.0264705327836104,0.0205067701179518,"AREG/IRF6/TGM1/YAP1",4,"WT_heat_up","BP","with_iea",188,11888,35,7.22674772036474,FALSE,12,23,"leukocyte proliferation",1.1665,3,0.0259870064967516,0.0321199143468951,0.5005,0.00249875062468766,0
"GO:1900047","negative regulation of hemostasis","4/188","35/11888",0.114285714285714,7.22674772036474,4.67630980622574,0.00216198292708431,0.0264705327836104,0.0205067701179518,"ANXA2/PDGFB/PLAUR/SERPINE1",4,"WT_heat_up","BP","with_iea",188,11888,35,7.22674772036474,FALSE,11,15,"regulation of body fluid levels",1.0805,3,0.0224887556221889,0.0302137067059691,0.4895,0.00349825087456272,0
"GO:0030323","respiratory tube development","8/188","146/11888",0.0547945205479452,3.46487904401049,3.79859618310117,0.00221958632505083,0.0270773447697324,0.0209768684724484,"ALDH1A2/ANXA2/FOSL2/ITGA3/SPRY1/STRA6/TP73/YAP1",8,"WT_heat_up","BP","with_iea",188,11888,146,3.46487904401049,FALSE,1,56,"blood vessel morphogenesis",5.2575,9,0.145427286356822,0.140060240963855,2.146,0.000999500249875062,0
"GO:0031639","plasminogen activation","3/188","17/11888",0.176470588235294,11.1589486858573,5.31314538713263,0.00224773914361804,0.0272235168941077,0.0210901082843071,"ANXA2/PLAUR/SERPINE1",3,"WT_heat_up","BP","with_iea",188,11888,17,11.1589486858573,TRUE,3,12,"positive regulation of cytokine production",0.453,2,0.0119940029985007,0.0280748663101604,0.2415,0.00349825087456272,0
"GO:0046885","regulation of hormone biosynthetic process","3/188","17/11888",0.176470588235294,11.1589486858573,5.31314538713263,0.00224773914361804,0.0272235168941077,0.0210901082843071,"ADM/DAB2/EGR1",3,"WT_heat_up","BP","with_iea",188,11888,17,11.1589486858573,TRUE,21,7,"regulation of lipid biosynthetic process",0.5735,2,0.0219890054972514,0.0406320541760722,0.215,0.000999500249875062,0
"GO:0016064","immunoglobulin mediated immune response","7/188","115/11888",0.0608695652173913,3.84902867715079,3.89156504654852,0.00230504182044796,0.0278174760195279,0.0215502495041314,"C3/CD40LG/CLU/IGKC/IL2/IL9/LTA",7,"WT_heat_up","BP","with_iea",188,11888,115,3.84902867715079,FALSE,13,8,"humoral immune response",3.7795,7,0.0769615192403798,0.0733571064696893,1.7115,0.000999500249875062,0
"GO:0050769","positive regulation of neurogenesis","9/188","181/11888",0.0497237569060773,3.14423416010344,3.68477364099608,0.00232941513937978,0.0279875531450698,0.0216820085640764,"CRABP2/EGR2/LTA/PAK1/PLXNB2/SPINT1/TGM2/TP73/WNT3",9,"WT_heat_up","BP","with_iea",188,11888,181,3.14423416010344,FALSE,18,31,"positive regulation of cell development",6.903,11,0.243378310844578,0.231462925851703,2.7725,0.00449775112443778,0
"GO:0003012","muscle system process","12/188","292/11888",0.0410958904109589,2.59865928300787,3.50602784818996,0.0023468888471985,0.0279875531450698,0.0216820085640764,"ADORA2B/ASB2/ATP2B4/CALCA/GATM/GJA5/NPR3/NR4A3/PAK1/PDGFB/SCN9A/SPHK1",12,"WT_heat_up","BP","with_iea",188,11888,292,2.59865928300787,FALSE,8,12,"tissue remodeling",9.405,14,0.228885557221389,0.2145,4.4665,0.00349825087456272,0
"GO:0038034","signal transduction in absence of ligand","5/188","59/11888",0.0847457627118644,5.3588171655247,4.2544435692332,0.00235238418178044,0.0279875531450698,0.0216820085640764,"CSF2/HSPA1A/IL1A/IL2/INHBA",5,"WT_heat_up","BP","with_iea",188,11888,59,5.3588171655247,FALSE,6,29,"cytokine-mediated signaling pathway",2.2175,5,0.0584707646176912,0.0612921038100497,0.855,0.00149925037481259,0
"GO:0045670","regulation of osteoclast differentiation","5/188","59/11888",0.0847457627118644,5.3588171655247,4.2544435692332,0.00235238418178044,0.0279875531450698,0.0216820085640764,"CALCA/CCL3/IL23A/TNFRSF11B/TNFSF11",5,"WT_heat_up","BP","with_iea",188,11888,59,5.3588171655247,FALSE,18,31,"positive regulation of cell development",2.1205,5,0.0559720139930035,0.0588565022421525,0.856,0.00149925037481259,0
"GO:0002287","alpha-beta T cell activation involved in immune response","6/188","86/11888",0.0697674418604651,4.41167738743196,4.02495938708475,0.00238245760068218,0.0281464376894628,0.0218050967109527,"CD80/EOMES/GPR183/IL2/IL23A/SEMA4A",6,"WT_heat_up","BP","with_iea",188,11888,86,4.41167738743196,TRUE,9,21,"positive regulation of cell activation",3.7585,7,0.157421289355322,0.153611393692777,1.307,0.00249875062468766,0
"GO:0002293","alpha-beta T cell differentiation involved in immune response","6/188","86/11888",0.0697674418604651,4.41167738743196,4.02495938708475,0.00238245760068218,0.0281464376894628,0.0218050967109527,"CD80/EOMES/GPR183/IL2/IL23A/SEMA4A",6,"WT_heat_up","BP","with_iea",188,11888,86,4.41167738743196,FALSE,18,31,"positive regulation of cell development",3.7585,7,0.157421289355322,0.153611393692777,1.307,0.00249875062468766,0
"GO:0042098","T cell proliferation","9/188","182/11888",0.0494505494505494,3.12695814823474,3.66532512330903,0.00241791023724282,0.0284022894377795,0.0220033055279001,"CD40LG/CD70/CD80/IL1A/IL2/IL23A/SDC4/TNFSF14/TNFSF9",9,"WT_heat_up","BP","with_iea",188,11888,182,3.12695814823474,FALSE,9,21,"positive regulation of cell activation",7.549,12,0.347326336831584,0.333166583291646,2.8025,0.00199900049975012,0
"GO:0002687","positive regulation of leukocyte migration","7/188","116/11888",0.0603448275862069,3.81584739545121,3.86309250286695,0.00242098517037205,0.0284022894377795,0.0220033055279001,"ADAM8/CCL20/CCL3/CCL4/IL23A/SERPINE1/TNFSF14",7,"WT_heat_up","BP","with_iea",188,11888,116,3.81584739545121,FALSE,2,29,"positive regulation of cell migration",4.697,8,0.175412293853073,0.166331658291457,1.7575,0.00299850074962519,0
"GO:0002449","lymphocyte mediated immunity","11/188","255/11888",0.0431372549019608,2.72774301209846,3.53529367633557,0.00243876991401631,0.0285115913211559,0.0220879818966828,"C3/CD40LG/CD70/CD80/CLU/IGKC/IL2/IL23A/IL9/KLRC1/LTA",11,"WT_heat_up","BP","with_iea",188,11888,255,2.72774301209846,FALSE,13,8,"humoral immune response",8.975,14,0.286356821589205,0.2715,3.874,0.00149925037481259,0
"GO:0007610","behavior","16/188","458/11888",0.0349344978165939,2.20904952150887,3.34484377578215,0.00249338808844197,0.0290492653764156,0.0225045189698023,"ADORA2A/AVPR1A/CAMK2N1/CCL3/CSF2/EGFR/EGR1/EGR2/GATM/GRP/ITGA3/NR4A2/NR4A3/PLK2/SCN9A/STRA6",16,"WT_heat_up","BP","with_iea",188,11888,458,2.20904952150887,TRUE,5,5,"positive regulation of locomotion",13.574,19,0.268865567216392,0.255,7.0995,0.000999500249875062,0
"GO:0010001","glial cell differentiation","9/188","183/11888",0.0491803278688525,3.10987094523893,3.64600997524228,0.00250905865348788,0.0291310361596335,0.0225678669449836,"ADORA2A/ANO1/CLU/EGR2/EOMES/GAP43/NAB2/SPINT1/TP73",9,"WT_heat_up","BP","with_iea",188,11888,183,3.10987094523893,FALSE,18,31,"positive regulation of cell development",6.74,11,0.229885057471264,0.2175,2.8385,0.00149925037481259,0
"GO:0002444","myeloid leukocyte mediated immunity","6/188","87/11888",0.0689655172413793,4.36096845194424,3.98829048300896,0.00252597564976644,0.0292178342268346,0.0226351095662533,"ADORA2B/ANXA3/C3/CCL3/GRP/NR4A3",6,"WT_heat_up","BP","with_iea",188,11888,87,4.36096845194424,FALSE,13,8,"humoral immune response",3.134,6,0.0929535232383808,0.0893042575285566,1.3055,0.00199900049975012,0
"GO:0032370","positive regulation of lipid transport","5/188","60/11888",0.0833333333333333,5.26950354609929,4.20261369079218,0.002533889989378,0.0292178342268346,0.0226351095662533,"ANXA2/DAB2/FASLG/SPP1/TNFSF11",5,"WT_heat_up","BP","with_iea",188,11888,60,5.26950354609929,TRUE,24,6,"lipid export from cell",2.0235,4.04999999999995,0.0504747626186907,0.0518814139110604,0.879,0.00199900049975012,0
"GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","4/188","37/11888",0.108108108108108,6.83611270845313,4.50680905879839,0.00266091143702845,0.0298233653452658,0.0231042156302092,"CSF2/HSPA1A/IL1A/INHBA",4,"WT_heat_up","BP","with_iea",188,11888,37,6.83611270845313,FALSE,6,29,"cytokine-mediated signaling pathway",1.4305,4,0.0524737631184408,0.0571612074502248,0.54,0.00299850074962519,0
"GO:0010566","regulation of ketone biosynthetic process","3/188","18/11888",0.166666666666667,10.5390070921986,5.13376742411942,0.00266612205789278,0.0298233653452658,0.0231042156302092,"ADM/DAB2/EGR1",3,"WT_heat_up","BP","with_iea",188,11888,18,10.5390070921986,TRUE,33,2,"regulation of ketone biosynthetic process",0.5005,2,0.0119940029985007,0.0237797246558198,0.223,0.000499750124937531,0
"GO:0035929","steroid hormone secretion","3/188","18/11888",0.166666666666667,10.5390070921986,5.13376742411942,0.00266612205789278,0.0298233653452658,0.0231042156302092,"DAB2/INHBA/SPP1",3,"WT_heat_up","BP","with_iea",188,11888,18,10.5390070921986,TRUE,24,6,"lipid export from cell",0.6225,2,0.0254872563718141,0.0399137001078749,0.229,0.00199900049975012,0
"GO:0038128","ERBB2 signaling pathway","3/188","18/11888",0.166666666666667,10.5390070921986,5.13376742411942,0.00266612205789278,0.0298233653452658,0.0231042156302092,"AREG/EGFR/HBEGF",3,"WT_heat_up","BP","with_iea",188,11888,18,10.5390070921986,TRUE,6,29,"cytokine-mediated signaling pathway",0.6425,2,0.0249875062468766,0.0481675392670157,0.2345,0.00349825087456272,0
"GO:0048670","regulation of collateral sprouting","3/188","18/11888",0.166666666666667,10.5390070921986,5.13376742411942,0.00266612205789278,0.0298233653452658,0.0231042156302092,"CRABP2/SPP1/WNT3",3,"WT_heat_up","BP","with_iea",188,11888,18,10.5390070921986,TRUE,20,9,"cell projection morphogenesis",0.5215,2,0.0194902548725637,0.0379436964504284,0.243,0.000999500249875062,0.00232558139534884
"GO:0060142","regulation of syncytium formation by plasma membrane fusion","3/188","18/11888",0.166666666666667,10.5390070921986,5.13376742411942,0.00266612205789278,0.0298233653452658,0.0231042156302092,"CD53/EHD2/TNFSF14",3,"WT_heat_up","BP","with_iea",188,11888,18,10.5390070921986,FALSE,28,7,"positive regulation of myoblast fusion",0.616,2,0.0264867566216892,0.0492505353319058,0.244,0.00199900049975012,0
"GO:0072012","glomerulus vasculature development","3/188","18/11888",0.166666666666667,10.5390070921986,5.13376742411942,0.00266612205789278,0.0298233653452658,0.0231042156302092,"EGR1/NOTCH3/PDGFB",3,"WT_heat_up","BP","with_iea",188,11888,18,10.5390070921986,FALSE,1,56,"blood vessel morphogenesis",0.726,2,0.0339830084957521,0.053926206244087,0.234,0.000999500249875062,0
"GO:1901623","regulation of lymphocyte chemotaxis","3/188","18/11888",0.166666666666667,10.5390070921986,5.13376742411942,0.00266612205789278,0.0298233653452658,0.0231042156302092,"CCL3/CCL4/TNFSF14",3,"WT_heat_up","BP","with_iea",188,11888,18,10.5390070921986,FALSE,2,29,"positive regulation of cell migration",0.633,2,0.0194902548725637,0.0355276907001045,0.2635,0.00249875062468766,0
"GO:1905709","negative regulation of membrane permeability","3/188","18/11888",0.166666666666667,10.5390070921986,5.13376742411942,0.00266612205789278,0.0298233653452658,0.0231042156302092,"HK2/HSPA1A/IER3",3,"WT_heat_up","BP","with_iea",188,11888,18,10.5390070921986,TRUE,11,15,"regulation of body fluid levels",0.4985,2,0.0124937531234383,0.0224438902743142,0.237,0.00199900049975012,0
"GO:0044093","positive regulation of molecular function","15/188","420/11888",0.0357142857142857,2.25835866261398,3.32818432888195,0.00274909954307418,0.0306497290116913,0.023744401072631,"ADORA2B/ANXA3/CALCA/CD40LG/CDKN1A/CLU/EPHA2/HSPA1A/MST1R/PDGFB/PLAUR/RGS16/RIPK4/SPHK1/TGM2",15,"WT_heat_up","BP","with_iea",188,11888,420,2.25835866261398,TRUE,34,1,"positive regulation of molecular function",13.047,19,0.309345327336332,0.285,6.478,0.00199900049975012,0
"GO:0006869","lipid transport","12/188","298/11888",0.0402684563758389,2.54633728402113,3.42683162767071,0.00277319449839539,0.0308163230234233,0.0238734617579426,"ANXA2/CLU/CRABP2/DAB2/ESYT3/FASLG/INHBA/PTGS2/SLC13A3/SPP1/STRA6/TNFSF11",12,"WT_heat_up","BP","with_iea",188,11888,298,2.54633728402113,FALSE,24,6,"lipid export from cell",7.118,12,0.0544727636181909,0.0476429287863591,4.619,0.00349825087456272,0
"GO:0006909","phagocytosis","9/188","186/11888",0.0483870967741935,3.05971173644475,3.58884741430508,0.0027989849923647,0.031000600227934,0.0240162216450129,"ADORA2A/ANXA3/C3/HAVCR1/MST1R/PAK1/RAB34/SPHK1/TGM2",9,"WT_heat_up","BP","with_iea",188,11888,186,3.05971173644475,TRUE,16,12,"positive regulation of secretion by cell",6.392,10,0.181409295352324,0.164747120681022,2.86,0.00199900049975012,0
"GO:0042129","regulation of T cell proliferation","8/188","152/11888",0.0526315789473684,3.32810750279955,3.66173489820271,0.00285044615758146,0.031467056434678,0.0243775861207484,"CD40LG/CD70/CD80/IL1A/IL2/IL23A/SDC4/TNFSF9",8,"WT_heat_up","BP","with_iea",188,11888,152,3.32810750279955,FALSE,9,21,"positive regulation of cell activation",6.456,10,0.308345827086457,0.282565130260521,2.329,0.00299850074962519,0
"GO:0001934","positive regulation of protein phosphorylation","9/188","187/11888",0.0481283422459893,3.04334964159745,3.57004857015441,0.00290131053537234,0.0319238972960741,0.0247315015708726,"C3/CALCA/CD80/CDKN1A/EGFR/MST1R/PDGFB/PLAUR/SPHK1",9,"WT_heat_up","BP","with_iea",188,11888,187,3.04334964159745,TRUE,31,3,"positive regulation of phosphorylation",6.9705,11,0.261369315342329,0.226,2.8665,0.00249875062468766,0
"GO:0030855","epithelial cell differentiation","16/188","467/11888",0.0342612419700214,2.16647683265752,3.25990254755671,0.00302291398816437,0.033153587616122,0.0256841449088679,"CDKN1A/DAB2/EPHA2/FOSL2/INHBA/IRF6/KDM6B/NPPC/OPHN1/PDGFB/S1PR3/SERPINE1/SPRY1/TGM1/TP73/YAP1",16,"WT_heat_up","BP","with_iea",188,11888,467,2.16647683265752,TRUE,18,31,"positive regulation of cell development",14.8695,21,0.419790104947526,0.377,7.2085,0.00349825087456272,0
"GO:0030194","positive regulation of blood coagulation","3/188","19/11888",0.157894736842105,9.98432250839866,4.9679497455227,0.00312946703661755,0.0336259253334433,0.0260500658015952,"EMILIN2/F3/SERPINE1",3,"WT_heat_up","BP","with_iea",188,11888,19,9.98432250839866,FALSE,7,19,"response to wounding",0.5525,2,0.0144927536231884,0.0243055555555556,0.258,0.00249875062468766,0
"GO:0035136","forelimb morphogenesis","3/188","19/11888",0.157894736842105,9.98432250839866,4.9679497455227,0.00312946703661755,0.0336259253334433,0.0260500658015952,"ALDH1A2/CRABP2/WNT3",3,"WT_heat_up","BP","with_iea",188,11888,19,9.98432250839866,FALSE,1,56,"blood vessel morphogenesis",0.5805,2,0.0174912543728136,0.025164113785558,0.2615,0.00199900049975012,0
"GO:0060713","labyrinthine layer morphogenesis","3/188","19/11888",0.157894736842105,9.98432250839866,4.9679497455227,0.00312946703661755,0.0336259253334433,0.0260500658015952,"ADM/CCN1/SPINT1",3,"WT_heat_up","BP","with_iea",188,11888,19,9.98432250839866,FALSE,1,56,"blood vessel morphogenesis",0.671,2,0.023488255872064,0.0340466926070039,0.2555,0.00199900049975012,0
