"arm","ontology","iea_variant","ID","cluster_id","Description","p.adjust","Count","cluster_size","cluster_representative","cluster_min_padj"
"WT_heat_up","BP","no_iea","GO:0050673",1,"epithelial cell proliferation",0.00694235827153072,11,24,"positive regulation of cell population proliferation",2.38792096437758e-08
"WT_heat_up","BP","no_iea","GO:0051249",1,"regulation of lymphocyte activation",0.00745181913158431,15,24,"positive regulation of cell population proliferation",2.38792096437758e-08
"WT_heat_up","BP","no_iea","GO:0050670",1,"regulation of lymphocyte proliferation",0.00745181913158431,9,24,"positive regulation of cell population proliferation",2.38792096437758e-08
"WT_heat_up","BP","no_iea","GO:0051251",1,"positive regulation of lymphocyte activation",0.00745181913158431,12,24,"positive regulation of cell population proliferation",2.38792096437758e-08
"WT_heat_up","BP","no_iea","GO:0032944",1,"regulation of mononuclear cell proliferation",0.00775828719142808,9,24,"positive regulation of cell population proliferation",2.38792096437758e-08
"WT_heat_up","BP","no_iea","GO:0051047",10,"positive regulation of secretion",0.00812692713481193,10,16,"endocytosis",0.000712098354973246
"WT_heat_up","BP","no_iea","GO:0090303",3,"positive regulation of wound healing",0.00858406938976185,5,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0043066",18,"negative regulation of apoptotic process",0.00858406938976185,19,5,"negative regulation of apoptotic process",0.00858406938976185
"WT_heat_up","BP","no_iea","GO:0061041",3,"regulation of wound healing",0.0087086961930575,7,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0003013",16,"circulatory system process",0.0112659946570364,14,6,"regulation of blood pressure",0.00478940637619219
"WT_heat_up","BP","no_iea","GO:0007188",6,"adenylate cyclase-modulating G protein-coupled receptor signaling pathway",0.0119729199901168,9,23,"G protein-coupled receptor signaling pathway",3.54813511037446e-05
"WT_heat_up","BP","no_iea","GO:0032940",10,"secretion by cell",0.0119729199901168,18,16,"endocytosis",0.000712098354973246
"WT_heat_up","BP","no_iea","GO:0045780",14,"positive regulation of bone resorption",0.0120154686432042,3,13,"regulation of coagulation",0.00332463595744378
"WT_heat_up","BP","no_iea","GO:0048245",7,"eosinophil chemotaxis",0.0120154686432042,3,18,"positive regulation of cell migration",3.66731693221114e-05
"WT_heat_up","BP","no_iea","GO:0048520",8,"positive regulation of behavior",0.0120154686432042,3,10,"positive regulation of locomotion",6.50336148886334e-05
"WT_heat_up","BP","no_iea","GO:2001239",6,"regulation of extrinsic apoptotic signaling pathway in absence of ligand",0.0120550148847438,4,23,"G protein-coupled receptor signaling pathway",3.54813511037446e-05
"WT_heat_up","BP","no_iea","GO:0046903",10,"secretion",0.012416743375319,19,16,"endocytosis",0.000712098354973246
"WT_heat_up","BP","no_iea","GO:0046849",14,"bone remodeling",0.0125633040772351,5,13,"regulation of coagulation",0.00332463595744378
"WT_heat_up","BP","no_iea","GO:1903036",3,"positive regulation of response to wounding",0.0125633040772351,5,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0042060",3,"wound healing",0.0131758683241792,13,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0002526",3,"acute inflammatory response",0.0134568197908809,5,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0030193",3,"regulation of blood coagulation",0.0134568197908809,5,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0045670",9,"regulation of osteoclast differentiation",0.0134568197908809,5,15,"positive regulation of cell differentiation",0.000324775505718834
"WT_heat_up","BP","no_iea","GO:1902895",17,"positive regulation of miRNA transcription",0.0134568197908809,5,8,"cyclic nucleotide metabolic process",0.00685867435228694
"WT_heat_up","BP","no_iea","GO:0050729",3,"positive regulation of inflammatory response",0.0135507278481795,8,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0006909",10,"phagocytosis",0.0141738239848933,9,16,"endocytosis",0.000712098354973246
"WT_heat_up","BP","no_iea","GO:0051093",2,"negative regulation of developmental process",0.0141738239848933,18,24,"vasculature development",1.65882817751664e-07
"WT_heat_up","BP","no_iea","GO:1900046",8,"regulation of hemostasis",0.0141738239848933,5,10,"positive regulation of locomotion",6.50336148886334e-05
"WT_heat_up","BP","no_iea","GO:0032604",4,"granulocyte macrophage colony-stimulating factor production",0.0141738239848933,3,10,"positive regulation of cytokine production",4.38638825706053e-06
"WT_heat_up","BP","no_iea","GO:0032645",4,"regulation of granulocyte macrophage colony-stimulating factor production",0.0141738239848933,3,10,"positive regulation of cytokine production",4.38638825706053e-06
"WT_heat_up","BP","no_iea","GO:0070848",12,"response to growth factor",0.0141738239848933,16,5,"cytokine-mediated signaling pathway",0.0011128279455554
"WT_heat_up","BP","no_iea","GO:0050817",14,"coagulation",0.0141775134088662,9,13,"regulation of coagulation",0.00332463595744378
"WT_heat_up","BP","no_iea","GO:0042110",15,"T cell activation",0.0147591273551838,15,9,"T cell proliferation",0.00335981584022294
"WT_heat_up","BP","no_iea","GO:0050863",1,"regulation of T cell activation",0.0154364046702154,12,24,"positive regulation of cell population proliferation",2.38792096437758e-08
"WT_heat_up","BP","no_iea","GO:0019730",13,"antimicrobial humoral response",0.0163491734947785,6,5,"humoral immune response",0.0018690316261222
"WT_heat_up","BP","no_iea","GO:0045124",14,"regulation of bone resorption",0.0163491734947785,4,13,"regulation of coagulation",0.00332463595744378
"WT_heat_up","BP","no_iea","GO:0048247",7,"lymphocyte chemotaxis",0.0163491734947785,4,18,"positive regulation of cell migration",3.66731693221114e-05
"WT_heat_up","BP","no_iea","GO:0009611",3,"response to wounding",0.0171300436478805,14,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0071800",19,"podosome assembly",0.0175023133714621,3,1,"podosome assembly",0.0175023133714621
"WT_heat_up","BP","no_iea","GO:0002252",15,"immune effector process",0.017773159472016,16,9,"T cell proliferation",0.00335981584022294
"WT_heat_up","BP","no_iea","GO:0043500",16,"muscle adaptation",0.017900846009046,5,6,"regulation of blood pressure",0.00478940637619219
"WT_heat_up","BP","no_iea","GO:0030099",9,"myeloid cell differentiation",0.0179059383498915,12,15,"positive regulation of cell differentiation",0.000324775505718834
"WT_heat_up","BP","no_iea","GO:0072676",7,"lymphocyte migration",0.0179903547162118,6,18,"positive regulation of cell migration",3.66731693221114e-05
"WT_heat_up","BP","no_iea","GO:0032103",3,"positive regulation of response to external stimulus",0.0191840106025348,18,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:2000401",7,"regulation of lymphocyte migration",0.0191840106025348,5,18,"positive regulation of cell migration",3.66731693221114e-05
"WT_heat_up","BP","no_iea","GO:1903034",3,"regulation of response to wounding",0.02023444887832,7,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0050795",8,"regulation of behavior",0.02023444887832,4,10,"positive regulation of locomotion",6.50336148886334e-05
"WT_heat_up","BP","no_iea","GO:0072678",7,"T cell migration",0.0205264106573376,5,18,"positive regulation of cell migration",3.66731693221114e-05
"WT_heat_up","BP","no_iea","GO:2000630",17,"positive regulation of miRNA metabolic process",0.0205264106573376,5,8,"cyclic nucleotide metabolic process",0.00685867435228694
"WT_heat_up","BP","no_iea","GO:0007369",2,"gastrulation",0.021092305610429,6,24,"vasculature development",1.65882817751664e-07
"WT_heat_up","BP","no_iea","GO:0016525",2,"negative regulation of angiogenesis",0.021092305610429,6,24,"vasculature development",1.65882817751664e-07
"WT_heat_up","BP","no_iea","GO:2000181",2,"negative regulation of blood vessel morphogenesis",0.021092305610429,6,24,"vasculature development",1.65882817751664e-07
"WT_heat_up","BP","no_iea","GO:0031349",3,"positive regulation of defense response",0.0218963170400819,16,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0002762",9,"negative regulation of myeloid leukocyte differentiation",0.0218963170400819,4,15,"positive regulation of cell differentiation",0.000324775505718834
"WT_heat_up","BP","no_iea","GO:2000403",7,"positive regulation of lymphocyte migration",0.0218963170400819,4,18,"positive regulation of cell migration",3.66731693221114e-05
"WT_heat_up","BP","no_iea","GO:1901343",2,"negative regulation of vasculature development",0.022052980312929,6,24,"vasculature development",1.65882817751664e-07
"WT_heat_up","BP","no_iea","GO:0070372",6,"regulation of ERK1 and ERK2 cascade",0.0225732874549141,9,23,"G protein-coupled receptor signaling pathway",3.54813511037446e-05
"WT_heat_up","BP","no_iea","GO:0071363",12,"cellular response to growth factor stimulus",0.0232177503464028,15,5,"cytokine-mediated signaling pathway",0.0011128279455554
"WT_heat_up","BP","no_iea","GO:0140352",10,"export from cell",0.0232270558380792,18,16,"endocytosis",0.000712098354973246
"WT_heat_up","BP","no_iea","GO:0007507",2,"heart development",0.0232270558380792,11,24,"vasculature development",1.65882817751664e-07
"WT_heat_up","BP","no_iea","GO:0046850",14,"regulation of bone remodeling",0.0232270558380792,4,13,"regulation of coagulation",0.00332463595744378
"WT_heat_up","BP","no_iea","GO:0070613",4,"regulation of protein processing",0.0232270558380792,4,10,"positive regulation of cytokine production",4.38638825706053e-06
"WT_heat_up","BP","no_iea","GO:0050678",1,"regulation of epithelial cell proliferation",0.0232270558380792,9,24,"positive regulation of cell population proliferation",2.38792096437758e-08
"WT_heat_up","BP","no_iea","GO:0002366",15,"leukocyte activation involved in immune response",0.0232270558380792,10,9,"T cell proliferation",0.00335981584022294
"WT_heat_up","BP","no_iea","GO:0009190",17,"cyclic nucleotide biosynthetic process",0.0232270558380792,3,8,"cyclic nucleotide metabolic process",0.00685867435228694
"WT_heat_up","BP","no_iea","GO:0010755",4,"regulation of plasminogen activation",0.0232270558380792,3,10,"positive regulation of cytokine production",4.38638825706053e-06
"WT_heat_up","BP","no_iea","GO:0034112",11,"positive regulation of homotypic cell-cell adhesion",0.0232270558380792,3,7,"positive regulation of cell-cell adhesion",0.0011128279455554
"WT_heat_up","BP","no_iea","GO:0048871",14,"multicellular organismal-level homeostasis",0.0243577955336422,16,13,"regulation of coagulation",0.00332463595744378
"WT_heat_up","BP","no_iea","GO:0003073",16,"regulation of systemic arterial blood pressure",0.0253618035292835,4,6,"regulation of blood pressure",0.00478940637619219
"WT_heat_up","BP","no_iea","GO:0045453",14,"bone resorption",0.0253618035292835,4,13,"regulation of coagulation",0.00332463595744378
"WT_heat_up","BP","no_iea","GO:0035051",2,"cardiocyte differentiation",0.0253618035292835,5,24,"vasculature development",1.65882817751664e-07
"WT_heat_up","BP","no_iea","GO:1905954",8,"positive regulation of lipid localization",0.0253618035292835,5,10,"positive regulation of locomotion",6.50336148886334e-05
"WT_heat_up","BP","no_iea","GO:0002263",15,"cell activation involved in immune response",0.025981452095659,10,9,"T cell proliferation",0.00335981584022294
"WT_heat_up","BP","no_iea","GO:0051897",6,"positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.026968603076067,8,23,"G protein-coupled receptor signaling pathway",3.54813511037446e-05
"WT_heat_up","BP","no_iea","GO:0030194",3,"positive regulation of blood coagulation",0.026968603076067,3,19,"inflammatory response",6.59658061583465e-07
"WT_heat_up","BP","no_iea","GO:0042104",1,"positive regulation of activated T cell proliferation",0.026968603076067,3,24,"positive regulation of cell population proliferation",2.38792096437758e-08
"WT_heat_up","BP","no_iea","GO:1900048",8,"positive regulation of hemostasis",0.026968603076067,3,10,"positive regulation of locomotion",6.50336148886334e-05
"WT_heat_up","BP","no_iea","GO:0002761",9,"regulation of myeloid leukocyte differentiation",0.027038258642938,6,15,"positive regulation of cell differentiation",0.000324775505718834
"WT_heat_up","BP","no_iea","GO:0050819",14,"negative regulation of coagulation",0.0272177745782586,4,13,"regulation of coagulation",0.00332463595744378
"WT_heat_up","BP","no_iea","GO:1903317",4,"regulation of protein maturation",0.0272177745782586,4,10,"positive regulation of cytokine production",4.38638825706053e-06
"WT_heat_up","BP","no_iea","GO:0048858",20,"cell projection morphogenesis",0.0290944946932299,14,3,"cell projection morphogenesis",0.0290944946932299
"WT_heat_up","BP","no_iea","GO:0002443",15,"leukocyte mediated immunity",0.0303529406276516,11,9,"T cell proliferation",0.00335981584022294
"WT_heat_up","BP","no_iea","GO:0046887",10,"positive regulation of hormone secretion",0.0305603239055236,5,16,"endocytosis",0.000712098354973246
"WT_heat_up","BP","no_iea","GO:1902105",9,"regulation of leukocyte differentiation",0.0309718885771884,10,15,"positive regulation of cell differentiation",0.000324775505718834
"WT_heat_up","BP","no_iea","GO:0031639",4,"plasminogen activation",0.0309718885771884,3,10,"positive regulation of cytokine production",4.38638825706053e-06
"WT_heat_up","BP","no_iea","GO:0140353",10,"lipid export from cell",0.0309718885771884,3,16,"endocytosis",0.000712098354973246
"WT_heat_up","BP","no_iea","GO:1903131",9,"mononuclear cell differentiation",0.0309718885771884,13,15,"positive regulation of cell differentiation",0.000324775505718834
"WT_heat_up","BP","no_iea","GO:0007229",6,"integrin-mediated signaling pathway",0.0309718885771884,6,23,"G protein-coupled receptor signaling pathway",3.54813511037446e-05
"WT_heat_up","BP","no_iea","GO:1902893",17,"regulation of miRNA transcription",0.0320086848285871,5,8,"cyclic nucleotide metabolic process",0.00685867435228694
"WT_heat_up","BP","no_iea","GO:0097192",6,"extrinsic apoptotic signaling pathway in absence of ligand",0.0323196687401851,4,23,"G protein-coupled receptor signaling pathway",3.54813511037446e-05
