"ID","term_size","k_obs","p_obs_recomputed","q_obs_recomputed","k_null_matched_mean","k_null_matched_q95","p_matched","frac_matched_reaching_q","k_null_uniform_mean","p_uniform","frac_uniform_reaching_q","arm","ontology","iea_variant","Description","p_adjust_hypergeometric","simplify_kept"
"GO:0050900",287,16,1.2691459738527e-05,0.000993770812549309,10.2695,15,0.0449775112443778,0.3205,4.397,0.000499750124937531,0,"WT_heat_up","BP","with_iea","leukocyte migration",0.000993770812549309,TRUE
"GO:0008277",115,10,1.36403178562939e-05,0.000998411961350901,3.2095,6,0.00249875062468766,0.0347510373443983,1.636,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of G protein-coupled receptor signaling pathway",0.000998411961350901,FALSE
"GO:0031349",463,21,1.34912006463252e-05,0.000998411961350901,16.3115,22,0.124437781109445,0.548,7.14,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of defense response",0.000998411961350901,FALSE
"GO:1903532",225,14,1.3255460528991e-05,0.000998411961350901,8.0125,12,0.0229885057471264,0.23711855927964,3.325,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of secretion by cell",0.000998411961350901,TRUE
"GO:0001890",116,10,1.47249087292501e-05,0.00101426066813601,3.9425,7,0.00399800099950025,0.0957230142566191,1.6655,0.000499750124937531,0,"WT_heat_up","BP","with_iea","placenta development",0.00101426066813601,TRUE
"GO:0030595",169,12,1.50617859836057e-05,0.00101426066813601,6.064,10,0.0144927536231884,0.154577288644322,2.568,0.000499750124937531,0,"WT_heat_up","BP","with_iea","leukocyte chemotaxis",0.00101426066813601,FALSE
"GO:0044057",358,18,1.47678702947659e-05,0.00101426066813601,12.003,17,0.0419790104947526,0.3165,5.3815,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of system process",0.00101426066813601,TRUE
"GO:2001238",51,7,1.4224250426647e-05,0.00101426066813601,1.8075,4,0.00349825087456272,0.0387828162291169,0.7035,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of extrinsic apoptotic signaling pathway",0.00101426066813601,FALSE
"GO:0010720",360,18,1.59201296422898e-05,0.00103500893518685,14.76,20,0.193903048475762,0.6425,5.4905,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of cell development",0.00103500893518685,TRUE
"GO:0071674",170,12,1.59846939797197e-05,0.00103500893518685,6.3725,10,0.0199900049975013,0.168668668668669,2.579,0.000499750124937531,0,"WT_heat_up","BP","with_iea","mononuclear cell migration",0.00103500893518685,FALSE
"GO:0030316",96,9,2.02673357406455e-05,0.00124790885754732,3.1035,6,0.00149925037481259,0.0506721820062048,1.389,0.000499750124937531,0,"WT_heat_up","BP","with_iea","osteoclast differentiation",0.00124790885754732,TRUE
"GO:0045766",120,10,1.98394729843406e-05,0.00124790885754732,4.5515,8,0.0139930034982509,0.146612740141557,1.786,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of angiogenesis",0.00124790885754732,FALSE
"GO:0050818",54,7,2.09059962437903e-05,0.00124790885754732,1.691,4,0.000999500249875062,0.0272067714631197,0.761,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of coagulation",0.00124790885754732,TRUE
"GO:0061844",54,7,2.09059962437903e-05,0.00124790885754732,1.2155,3,0.000999500249875062,0.00552486187845304,0.786,0.000499750124937531,0,"WT_heat_up","BP","with_iea","antimicrobial humoral immune response mediated by antimicrobial peptide",0.00124790885754732,TRUE
"GO:0070372",204,13,2.11258701752887e-05,0.00124790885754732,8.0485,12,0.0454772613693153,0.2775,3.0635,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of ERK1 and ERK2 cascade",0.00124790885754732,FALSE
"GO:0048568",301,16,2.28725069968358e-05,0.00132778846652321,9.843,15,0.0269865067466267,0.242,4.547,0.000499750124937531,0,"WT_heat_up","BP","with_iea","embryonic organ development",0.00132778846652321,TRUE
"GO:0051047",237,14,2.37552089609281e-05,0.00135565743341432,8.4355,13,0.0339830084957521,0.2315,3.515,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of secretion",0.00135565743341432,FALSE
"GO:0043068",445,20,2.49927802800582e-05,0.00137951952791731,15.093,21,0.100949525237381,0.446,6.811,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of programmed cell death",0.00137951952791731,TRUE
"GO:1904018",123,10,2.46148139067553e-05,0.00137951952791731,4.716,8,0.015992003998001,0.158585858585859,1.838,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of vasculature development",0.00137951952791731,FALSE
"GO:1903034",124,10,2.64114817133017e-05,0.00141154696712201,4.639,8,0.0134932533733133,0.130478589420655,1.7935,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of response to wounding",0.00141154696712201,TRUE
"GO:2001235",124,10,2.64114817133017e-05,0.00141154696712201,4.448,8,0.0109945027486257,0.116396761133603,1.819,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of apoptotic signaling pathway",0.00141154696712201,FALSE
"GO:0006898",209,13,2.72765677916981e-05,0.00141292621160996,5.6105,9,0.00449775112443778,0.0485728592889334,3.1245,0.000499750124937531,0,"WT_heat_up","BP","with_iea","receptor-mediated endocytosis",0.00141292621160996,TRUE
"GO:0072677",12,4,2.7154346871395e-05,0.00141292621160996,0.3015,1,0.000499750124937531,0.00564971751412429,0.1295,0.000499750124937531,0,"WT_heat_up","BP","with_iea","eosinophil migration",0.00141292621160996,FALSE
"GO:1903039",241,14,2.86063262497757e-05,0.00145935606792416,10.0245,15,0.115942028985507,0.429,3.6335,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of leukocyte cell-cell adhesion",0.00145935606792416,FALSE
"GO:0040008",451,20,3.02508526124362e-05,0.00152021822009064,15.0205,21,0.0994502748625687,0.4425,6.9135,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of growth",0.00152021822009064,TRUE
"GO:0042110",493,21,3.43062764514193e-05,0.00169866518841072,18.758,25,0.319340329835082,0.7095,7.579,0.000499750124937531,0,"WT_heat_up","BP","with_iea","T cell activation",0.00169866518841072,TRUE
"GO:0001558",315,16,3.97442733460994e-05,0.00193940533849734,10.014,15,0.0349825087456272,0.2225,4.791,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of cell growth",0.00193940533849734,FALSE
"GO:0048260",41,6,4.09783417988334e-05,0.00197105824052389,1.393,3,0.00199900049975012,0.0263665594855305,0.5445,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of receptor-mediated endocytosis",0.00197105824052389,TRUE
"GO:0048858",500,21,4.2139976158927e-05,0.00199838450319869,14.5895,21,0.0594702648675662,0.2745,7.673,0.000499750124937531,0,"WT_heat_up","BP","with_iea","cell projection morphogenesis",0.00199838450319869,TRUE
"GO:1903131",463,20,4.38325799141643e-05,0.00204978189681932,17.59,24,0.286856571714143,0.681,7.0875,0.000499750124937531,0,"WT_heat_up","BP","with_iea","mononuclear cell differentiation",0.00204978189681932,FALSE
"GO:1903037",318,16,4.45423561498484e-05,0.00205443990625397,12.9885,18,0.212393803098451,0.5605,4.8555,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of leukocyte cell-cell adhesion",0.00205443990625397,FALSE
"GO:0043065",430,19,5.07015227376512e-05,0.00230691928456313,14.5005,20,0.118940529735132,0.4215,6.5915,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of apoptotic process",0.00230691928456313,FALSE
"GO:0048520",14,4,5.35654586550417e-05,0.00237309078015165,0.332,1,0.000499750124937531,0.0120274914089347,0.1555,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of behavior",0.00237309078015165,TRUE
"GO:0050870",223,13,5.35561252765883e-05,0.00237309078015165,9.4615,14,0.133433283358321,0.446,3.384,0.000999500249875062,0,"WT_heat_up","BP","with_iea","positive regulation of T cell activation",0.00237309078015165,FALSE
"GO:0002009",362,17,6.07976544259087e-05,0.00252410166933401,12.8485,18,0.125937031484258,0.4145,5.4455,0.000499750124937531,0,"WT_heat_up","BP","with_iea","morphogenesis of an epithelium",0.00252410166933401,FALSE
"GO:0007189",110,9,6.00393544027028e-05,0.00252410166933401,2.6645,5,0.00149925037481259,0.0123390557939914,1.608,0.000499750124937531,0,"WT_heat_up","BP","with_iea","adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.00252410166933401,FALSE
"GO:0007409",327,16,6.21475530917812e-05,0.00252410166933401,9.957,15,0.04047976011994,0.1855,4.956,0.000499750124937531,0,"WT_heat_up","BP","with_iea","axonogenesis",0.00252410166933401,FALSE
"GO:0007498",86,8,6.24012251422053e-05,0.00252410166933401,3.059,6,0.0114942528735632,0.0722828913156526,1.2455,0.000499750124937531,0,"WT_heat_up","BP","with_iea","mesoderm development",0.00252410166933401,FALSE
"GO:0007507",437,19,6.29713514178964e-05,0.00252410166933401,15.3505,21,0.171414292853573,0.5055,6.7235,0.000499750124937531,0,"WT_heat_up","BP","with_iea","heart development",0.00252410166933401,FALSE
"GO:0050679",136,10,5.842204288712e-05,0.00252410166933401,5.401,9,0.0329835082458771,0.148946840521565,2.033,0.000999500249875062,0,"WT_heat_up","BP","with_iea","positive regulation of epithelial cell proliferation",0.00252410166933401,TRUE
"GO:0050795",44,6,6.18520190178074e-05,0.00252410166933401,1.417,3,0.00249875062468766,0.0186976144422953,0.605,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of behavior",0.00252410166933401,FALSE
"GO:0051251",291,15,5.90112202258223e-05,0.00252410166933401,12.2665,18,0.223888055972014,0.5775,4.3995,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of lymphocyte activation",0.00252410166933401,FALSE
"GO:0002274",196,12,6.51272435231263e-05,0.00254980731328333,7.3475,12,0.055472263868066,0.2395,3.0025,0.000499750124937531,0,"WT_heat_up","BP","with_iea","myeloid leukocyte activation",0.00254980731328333,TRUE
"GO:0051249",438,19,6.49242108956475e-05,0.00254980731328333,17.4025,23,0.378310844577711,0.6985,6.6905,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of lymphocyte activation",0.00254980731328333,FALSE
"GO:0070665",138,10,6.61200944701523e-05,0.00255892365610348,5.85,10,0.0584707646176912,0.221442885771543,2.0205,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of leukocyte proliferation",0.00255892365610348,TRUE
"GO:0002443",331,16,7.17668261919545e-05,0.0027380582557406,11.6895,17,0.11744127936032,0.3645,5.037,0.000499750124937531,0,"WT_heat_up","BP","with_iea","leukocyte mediated immunity",0.0027380582557406,TRUE
"GO:0048812",480,20,7.23751662491576e-05,0.0027380582557406,14.119,20,0.071464267866067,0.2645,7.3615,0.000499750124937531,0,"WT_heat_up","BP","with_iea","neuron projection morphogenesis",0.0027380582557406,FALSE
"GO:0070371",230,13,7.35033317755393e-05,0.00274984131209156,9.0555,14,0.100449775112444,0.3505,3.476,0.000499750124937531,0,"WT_heat_up","BP","with_iea","ERK1 and ERK2 cascade",0.00274984131209156,FALSE
"GO:0060537",297,15,7.43410953957018e-05,0.00275062052964097,10.2345,15,0.0784607696151924,0.291,4.5715,0.000499750124937531,0,"WT_heat_up","BP","with_iea","muscle tissue development",0.00275062052964097,FALSE
"GO:0008217",115,9,8.49748896290011e-05,0.00307645648796609,3.6125,7,0.00999500249875063,0.0616649537512847,1.6865,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of blood pressure",0.00307645648796609,TRUE
"GO:0046890",142,10,8.4130321770808e-05,0.00307645648796609,5.033,9,0.023488255872064,0.124623115577889,2.0885,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of lipid biosynthetic process",0.00307645648796609,TRUE
"GO:0030900",268,14,9.07244771364894e-05,0.00324967355870808,8.8825,14,0.0509745127436282,0.2145,4.0395,0.000999500249875062,0.00050709939148073,"WT_heat_up","BP","with_iea","forebrain development",0.00324967355870808,TRUE
"GO:0048259",91,8,9.3454321669091e-05,0.00331221790589294,2.7385,5,0.00599700149925037,0.0390913893291072,1.317,0.000999500249875062,0,"WT_heat_up","BP","with_iea","regulation of receptor-mediated endocytosis",0.00331221790589294,FALSE
"GO:0003013",413,18,9.59953350655978e-05,0.00336683638714446,12.9875,18.05,0.0854572713643178,0.2955,6.305,0.000499750124937531,0,"WT_heat_up","BP","with_iea","circulatory system process",0.00336683638714446,TRUE
"GO:0061041",92,8,0.000100989263780427,0.0035054726922546,3.402,7,0.0174912543728136,0.0988612836438923,1.3215,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of wound healing",0.0035054726922546,FALSE
"GO:0001892",69,7,0.000104315661108913,0.00354778617124961,2.419,5,0.0079960019990005,0.0416216216216216,0.974,0.000499750124937531,0,"WT_heat_up","BP","with_iea","embryonic placenta development",0.00354778617124961,FALSE
"GO:0002526",69,7,0.000104315661108913,0.00354778617124961,2.3985,5,0.00599700149925037,0.0375,0.991,0.000499750124937531,0,"WT_heat_up","BP","with_iea","acute inflammatory response",0.00354778617124961,TRUE
"GO:0008544",239,13,0.000108402215992987,0.00364990261248388,7.4155,12,0.0289855072463768,0.116174261392088,3.603,0.000499750124937531,0,"WT_heat_up","BP","with_iea","epidermis development",0.00364990261248388,FALSE
"GO:0120039",495,20,0.000110224699969701,0.00367452044354439,14.502,21,0.0904547726136932,0.2695,7.6045,0.000499750124937531,0,"WT_heat_up","BP","with_iea","plasma membrane bounded cell projection morphogenesis",0.00367452044354439,FALSE
"GO:1903530",418,18,0.000111767244709013,0.00368941483269849,14.3965,20,0.179910044977511,0.453,6.364,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of secretion by cell",0.00368941483269849,FALSE
"GO:0048247",31,5,0.000114093717840597,0.00372964609678922,1.011,3,0.00199900049975012,0.0244835501147666,0.462,0.000499750124937531,0,"WT_heat_up","BP","with_iea","lymphocyte chemotaxis",0.00372964609678922,FALSE
"GO:0002573",209,12,0.000120357760546141,0.0038965824976813,7.7455,12,0.0769615192403798,0.2425,3.151,0.000499750124937531,0,"WT_heat_up","BP","with_iea","myeloid leukocyte differentiation",0.0038965824976813,FALSE
"GO:0008015",347,16,0.00012460897774325,0.00399579455296689,11.44,17,0.0989505247376312,0.29,5.274,0.000499750124937531,0,"WT_heat_up","BP","with_iea","blood circulation",0.00399579455296689,FALSE
"GO:0030193",50,6,0.000128712568517248,0.00408844545469409,1.61,4,0.00249875062468766,0.0208845208845209,0.7045,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of blood coagulation",0.00408844545469409,TRUE
"GO:0050671",122,9,0.000134062460217246,0.00421858227618193,5.252,9,0.0704647676161919,0.225514816675038,1.7685,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of lymphocyte proliferation",0.00421858227618193,FALSE
"GO:0030098",389,17,0.000146136950031617,0.00455595472922642,14.635,20,0.28135932033983,0.5545,5.938,0.000499750124937531,0,"WT_heat_up","BP","with_iea","lymphocyte differentiation",0.00455595472922642,FALSE
"GO:0150076",73,7,0.000149385155710654,0.00461449375484194,3.02,6,0.0214892553723138,0.0817708333333333,1.096,0.000499750124937531,0,"WT_heat_up","BP","with_iea","neuroinflammatory response",0.00461449375484194,FALSE
"GO:0001503",317,15,0.000153469711678016,0.00464302066147393,10.0445,15,0.0699650174912544,0.202,4.786,0.000499750124937531,0,"WT_heat_up","BP","with_iea","ossification",0.00464302066147393,TRUE
"GO:0002548",33,5,0.000155338311504035,0.00464302066147393,1.269,3,0.0129935032483758,0.0502754820936639,0.4495,0.000499750124937531,0,"WT_heat_up","BP","with_iea","monocyte chemotaxis",0.00464302066147393,FALSE
"GO:0032946",124,9,0.000151804144216297,0.00464302066147393,5.3415,9,0.0769615192403798,0.221385542168675,1.8,0.000499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of mononuclear cell proliferation",0.00464302066147393,FALSE
"GO:0120255",18,4,0.000155824572244299,0.00464302066147393,0.502,2,0.00149925037481259,0.0211706102117061,0.216,0.000499750124937531,0,"WT_heat_up","BP","with_iea","olefinic compound biosynthetic process",0.00464302066147393,TRUE
"GO:0120254",98,8,0.000157524246682793,0.00465249244369266,1.985,4,0.000499750124937531,0.00229357798165138,1.4245,0.000499750124937531,0,"WT_heat_up","BP","with_iea","olefinic compound metabolic process",0.00465249244369266,FALSE
"GO:1900046",52,6,0.000160641816868123,0.00470331302082583,1.669,4,0.00299850074962519,0.024878640776699,0.731,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of hemostasis",0.00470331302082583,FALSE
"GO:0019730",74,7,0.000162816343389873,0.00472588472580777,1.694,4,0.000999500249875062,0.00720720720720721,1.0955,0.000499750124937531,0,"WT_heat_up","BP","with_iea","antimicrobial humoral response",0.00472588472580777,FALSE
"GO:0046651",253,13,0.000190986268746403,0.00549616040059093,10.231,15,0.219390304847576,0.432,3.86,0.000499750124937531,0,"WT_heat_up","BP","with_iea","lymphocyte proliferation",0.00549616040059093,TRUE
"GO:0001822",220,12,0.000194726275588381,0.00555629974496678,7.556,12,0.0624687656171914,0.194792188282424,3.3295,0.000499750124937531,0,"WT_heat_up","BP","with_iea","kidney development",0.00555629974496678,TRUE
"GO:0034103",54,6,0.000198531390719393,0.00561727052564872,2.031,4,0.00949525237381309,0.0476457399103139,0.7915,0.000999500249875062,0,"WT_heat_up","BP","with_iea","regulation of tissue remodeling",0.00561727052564872,TRUE
"GO:0030217",289,14,0.000200411071896239,0.00562320065895531,11.4785,17,0.242378810594703,0.4705,4.4105,0.000499750124937531,0,"WT_heat_up","BP","with_iea","T cell differentiation",0.00562320065895531,FALSE
"GO:0050678",255,13,0.000206353279776531,0.00574207845460809,9.882,15,0.172413793103448,0.3745,3.914,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of epithelial cell proliferation",0.00574207845460809,FALSE
"GO:0042063",256,13,0.000214426902109579,0.00589224820290024,9.493,14,0.138930534732634,0.323,3.948,0.000499750124937531,0,"WT_heat_up","BP","with_iea","gliogenesis",0.00589224820290024,TRUE
"GO:0042742",190,11,0.000215249934350083,0.00589224820290024,6.0045,10,0.0284857571214393,0.117410938283994,2.878,0.000499750124937531,0,"WT_heat_up","BP","with_iea","defense response to bacterium",0.00589224820290024,FALSE
"GO:0035051",103,8,0.000222561858229677,0.0060432723924139,4.23,8,0.055472263868066,0.123481781376518,1.573,0.000499750124937531,0,"WT_heat_up","BP","with_iea","cardiocyte differentiation",0.0060432723924139,FALSE
"GO:2001234",191,11,0.00022530657090521,0.00606885779390273,6.847,11,0.0754622688655672,0.201201201201201,2.914,0.000999500249875062,0.000525486074619023,"WT_heat_up","BP","with_iea","negative regulation of apoptotic signaling pathway",0.00606885779390273,FALSE
"GO:0032943",258,13,0.000231390363458903,0.00613457758870967,10.3915,15,0.236381809095452,0.4435,3.9395,0.000499750124937531,0,"WT_heat_up","BP","with_iea","mononuclear cell proliferation",0.00613457758870967,FALSE
"GO:0050863",329,15,0.000229957378415883,0.00613457758870967,13.3995,19,0.354822588705647,0.5905,5.064,0.00149925037481259,0,"WT_heat_up","BP","with_iea","regulation of T cell activation",0.00613457758870967,FALSE
"GO:0050819",36,5,0.000237450545515982,0.00624606239650243,1.0495,3,0.00299850074962519,0.027027027027027,0.493,0.000499750124937531,0,"WT_heat_up","BP","with_iea","negative regulation of coagulation",0.00624606239650243,FALSE
"GO:0043408",485,19,0.000244601117010072,0.00633516893056088,17.069,23,0.330334832583708,0.569,7.503,0.000499750124937531,0,"WT_heat_up","BP","with_iea","regulation of MAPK cascade",0.00633516893056088,FALSE
"GO:0061564",368,16,0.000243687243293101,0.00633516893056088,11.162,16.05,0.0814592703648176,0.214,5.637,0.000499750124937531,0,"WT_heat_up","BP","with_iea","axon development",0.00633516893056088,TRUE
